#{"t_start": 1777634231.6954997, "env_id": "crossy-road-notebook/CrossyRoad-v0"}
r,l,t
-2.4,6,785.764767
3.6,22,785.936643
-3.55,11,786.004993
-2.2,38,786.255386
-2.3,14,786.363047
-3.5,6,786.415838
-3.25,4,786.447376
-2.05,13,786.550555
-2.8,10,786.634712
-5.35,25,786.794509
-4.6,7,786.84861
4.9,45,787.232525
-1.1,34,787.502358
2.85,18,787.660515
4.6,19,791.155689
-4.9,10,791.222019
-4.3,4,791.256464
-1.2,15,791.351887
-4.0,13,791.450623
0.15,11,791.549537
1.65,19,791.692923
-3.4,6,791.73693
-3.85,30,791.964134
3.95,38,792.229727
25.45,69,794.082079
-4.35,15,794.186832
7.9,57,794.560675
-4.5,6,794.607417
4.45,30,794.797419
-4.5,6,794.832591
2.5,43,795.112548
-4.0,11,795.18427
-2.75,9,795.254885
-1.5,17,795.399044
-6.45,46,795.714747
-0.9,16,795.829411
-1.5,7,795.877623
-4.4,15,795.987428
-4.25,24,799.257836
-1.35,35,799.569535
6.8,26,799.761278
-3.55,7,799.814201
-3.2,4,799.845949
-0.8,11,799.953744
7.5,40,800.234658
15.2,44,801.066626
-3.05,13,801.14999
-0.05,14,801.250566
-1.45,18,801.391495
-1.75,9,801.461781
-4.1,2,801.485471
2.7,26,801.659939
1.55,28,801.857942
8.6,82,802.425839
-2.25,4,802.464717
7.6,40,802.756149
-3.5,6,802.800075
-2.95,21,802.961911
4.7,39,803.252307
-2.2,24,803.410977
5.15,21,806.557255
-1.5,7,806.6174
0.85,14,806.722467
-4.5,6,806.77923
8.05,44,807.094645
-2.1,23,807.251485
-1.55,8,807.310977
-2.05,12,807.390673
-0.4,6,807.428747
4.0,17,808.003603
-0.35,17,808.126556
0.4,28,808.334476
-6.5,26,808.520959
9.4,33,808.771683
-7.1,32,808.994146
1.95,14,809.120852
-1.1,34,809.36482
-3.45,6,809.406312
0.65,17,809.53129
-4.15,33,809.749795
-3.15,3,809.775159
-3.25,4,809.807274
3.35,19,809.9432
5.5,31,810.176481
1.8,14,810.286199
-2.3,5,810.326903
-1.15,13,810.420603
-0.35,16,810.545515
-4.1,2,810.573151
0.1,10,810.643703
-3.1,23,813.807729
-2.75,30,814.024955
3.7,27,814.223844
30.55,86,815.423868
-3.1,13,815.527595
3.0,32,815.798681
0.8,15,815.912429
1.0,24,816.069931
-0.85,10,816.160867
-4.5,6,816.208178
-3.9,10,816.297575
2.9,16,816.420207
-0.55,8,816.482238
-1.7,9,816.557366
3.7,29,816.763304
0.15,34,816.995074
8.55,29,817.189665
-4.4,5,817.22469
-0.6,30,817.433393
-1.35,30,817.67247
4.15,21,817.822402
0.9,16,817.969743
5.65,28,821.149755
-5.25,86,821.748054
5.25,32,822.460801
-3.45,49,822.785586
3.55,39,823.079834
-2.15,14,823.173687
3.9,16,823.301049
2.65,16,823.416968
-3.6,7,823.470565
-3.25,4,823.499658
5.2,27,823.687624
-1.85,21,823.838811
-0.05,15,823.944832
-2.25,4,823.980845
-3.4,6,824.022831
1.15,22,824.184321
-2.4,26,824.348179
-0.4,6,824.382748
-4.1,2,824.401664
-4.3,16,824.525425
6.95,41,824.803451
-4.15,13,824.88819
-4.3,4,824.916543
2.55,39,827.988625
4.8,26,828.180523
2.15,12,828.262529
1.25,21,828.423908
-3.45,16,828.528591
-2.85,20,828.669344
-4.1,2,828.688397
-2.75,21,830.161777
-1.45,7,830.230697
-5.3,14,830.348797
-2.9,11,830.454393
-3.8,19,830.588963
2.2,11,830.663939
-4.3,4,830.697147
-4.2,3,830.725168
-4.9,10,830.809911
-1.45,16,830.947223
-3.25,26,831.165894
-2.75,9,831.243945
8.15,25,831.467859
-1.45,6,831.519095
-4.2,3,831.545146
1.15,11,831.624485
4.2,31,831.85883
-5.4,15,831.989507
-2.55,7,832.052672
-3.7,8,832.121387
-3.2,3,832.145873
-0.6,9,832.209891
-3.7,8,832.287843
-4.0,11,832.370934
1.05,33,832.622293
0.3,11,832.698551
-6.3,24,832.880121
1.85,45,833.188172
-1.8,20,836.508986
16.15,45,836.854482
-0.7,9,836.918049
6.35,20,837.074204
-3.8,9,837.15375
-4.3,4,838.372709
0.0,23,838.517022
2.55,18,838.634064
4.05,14,838.724028
3.05,23,838.867373
5.9,25,839.033109
13.0,45,839.333555
-1.75,9,839.387868
-2.45,6,839.427387
2.85,75,840.014132
2.75,15,840.130377
-3.55,7,840.194211
-1.55,27,840.408652
0.5,9,840.490319
-1.85,21,840.661287
-4.5,6,840.713772
-1.05,13,840.812662
-2.45,6,840.860509
0.25,19,841.006768
-4.45,26,841.199358
4.9,19,841.351228
-2.8,10,844.366019
-0.35,6,844.409868
-2.25,5,844.442581
6.0,35,844.679719
-1.95,11,844.750888
-3.75,9,844.818464
-1.8,30,845.580871
-2.35,36,845.830137
-3.2,4,845.865801
-4.4,5,845.900696
2.2,11,845.982311
-0.8,11,846.067896
8.65,52,846.484106
-2.5,6,846.540323
-1.45,26,846.755204
4.7,27,846.992557
-4.2,3,847.021153
-3.15,24,847.228881
-5.0,11,847.329748
-3.2,13,847.423535
-0.65,10,847.494861
1.05,13,847.584664
3.25,13,847.682897
5.55,19,847.819426
-2.85,10,847.899608
-2.9,10,847.978201
1.55,17,848.108432
-2.5,7,848.179162
-1.1,23,848.355217
2.0,16,848.472984
-1.3,5,848.510534
1.45,22,848.693625
-4.5,6,848.750621
-2.85,11,848.843868
-7.0,31,852.33476
-3.25,4,852.372289
0.9,13,852.478624
2.1,12,852.563928
-2.3,4,852.597633
-2.55,7,852.656291
-1.25,5,852.707122
-2.45,6,853.19207
3.05,14,853.304799
3.6,27,853.5476
1.9,25,853.742007
-1.65,8,853.810582
3.65,16,853.920866
0.9,13,854.009306
-0.6,9,854.078456
0.3,9,854.136735
-1.65,9,854.210277
-2.45,6,854.263079
-5.3,14,854.376126
10.5,50,854.743016
5.5,22,854.909019
23.3,59,855.317727
0.4,8,855.377846
7.45,35,855.625555
-4.4,15,855.719016
-0.65,9,855.77779
3.1,23,855.928911
11.15,45,856.241794
-4.2,3,856.274798
-3.45,6,856.324798
-2.75,9,856.38893
-3.25,4,859.29327
-1.3,5,859.337517
15.35,56,860.564057
-4.3,4,860.59431
7.25,23,860.765784
-3.35,5,860.806612
2.05,12,860.90731
-3.45,6,860.987871
0.3,12,861.100642
2.05,33,861.36728
-4.6,7,861.415093
-3.45,6,861.461164
-2.25,4,861.500593
-3.3,4,861.532601
-3.8,9,861.6118
-0.4,8,861.68622
-2.3,5,861.718844
-3.4,5,861.780643
-4.5,6,861.830376
-1.65,9,861.905132
-0.35,6,861.968966
-3.1,22,862.209266
-3.4,5,862.263596
-1.3,16,862.389905
-0.6,19,862.520764
0.85,13,862.606729
-4.1,2,862.622879
-1.85,20,862.758176
-2.9,10,862.817787
-0.85,10,862.890604
-1.5,7,862.934769
-2.5,26,863.1628
-3.2,13,863.285636
-0.15,14,863.396188
-3.6,8,863.468083
-3.15,3,863.493962
-3.65,10,863.581752
-3.3,5,863.621868
-2.5,27,863.828971
5.6,37,864.153191
-3.65,8,864.221821
13.1,35,867.451168
6.9,35,868.202035
-2.45,6,868.255924
-0.9,21,868.391035
2.7,18,868.552965
-0.4,15,868.696509
-2.25,4,868.730759
10.1,26,868.933564
-2.8,20,869.095681
11.8,32,869.350071
-1.55,7,869.403975
-2.2,4,869.439903
-1.45,7,869.490439
-1.85,20,869.650511
-1.65,19,869.792444
-4.7,8,869.849586
1.5,8,869.905636
-3.15,3,869.930877
2.15,21,870.102845
0.5,7,870.16421
-1.65,8,870.229861
-1.85,11,870.317361
-0.15,13,870.410032
-3.6,7,870.460766
7.5,61,870.941847
8.75,36,871.19613
11.35,35,871.441874
-0.85,51,874.775227
-0.4,6,874.834733
-1.6,9,874.895617
14.6,51,875.694079
-3.2,13,875.782712
-4.4,5,875.829613
-6.6,37,876.076311
-5.3,14,876.167279
-2.4,15,876.254413
-2.25,4,876.289165
-1.55,8,876.351425
-2.25,4,876.383722
11.65,41,876.704011
0.1,15,876.813479
-2.7,8,876.886374
-4.5,6,876.938117
-2.2,4,876.973712
2.4,11,877.054844
-1.1,13,877.172107
-4.1,2,877.199414
-3.15,3,877.22519
2.75,27,877.441522
6.0,15,877.55625
-5.2,13,877.657402
-4.2,3,877.68378
8.9,45,878.015786
-4.8,9,878.087443
3.8,17,878.201627
-4.1,2,878.220117
1.4,9,878.281425
-1.3,25,878.453638
3.8,16,878.55984
-2.4,15,878.660759
-4.8,9,878.719781
2.6,37,882.021193
-3.3,5,882.071017
1.0,22,882.833703
-3.25,4,882.863168
-4.0,11,882.952678
-3.1,12,883.037013
-2.05,23,883.193553
0.75,14,883.300054
-2.45,7,883.355757
-4.7,8,883.420087
16.15,43,883.703861
1.85,14,883.80823
-0.2,15,883.921731
1.9,26,884.104966
-1.5,7,884.155882
-1.6,8,884.220875
-3.5,6,884.27033
15.5,58,884.711006
10.45,60,885.11911
1.0,23,885.287135
-0.35,16,885.405552
-0.65,8,885.464372
-4.5,6,885.514121
-4.1,2,885.542414
4.7,18,885.658359
8.1,37,885.953521
24.65,56,890.207477
-6.1,22,890.385978
11.45,32,890.636887
10.05,44,890.942645
-0.1,14,891.045253
3.8,26,891.230373
0.25,11,891.320567
-5.2,13,891.42584
2.8,26,891.606514
0.3,23,891.775678
4.45,19,891.90013
-2.2,4,891.930186
2.95,13,892.020073
5.55,21,892.150523
2.8,28,892.343004
-2.4,6,892.388245
3.1,23,892.583418
-4.2,3,892.613855
8.55,34,892.857104
-0.55,7,892.914019
4.35,50,893.247877
2.0,14,893.351547
-4.3,4,893.381432
-4.5,6,893.433911
-3.2,3,893.462148
-4.2,3,893.487826
0.15,11,893.562294
7.8,27,893.765706
8.75,38,897.572145
3.45,20,897.714189
-2.35,5,897.75722
-0.85,11,897.835967
-1.8,10,897.904963
-4.5,6,897.943753
1.7,16,898.055874
-3.15,3,898.076505
-2.35,5,898.115501
-2.45,7,898.162136
3.95,15,898.280302
-1.95,11,898.361792
1.15,14,898.460408
3.15,11,898.542392
6.85,24,898.694034
7.6,29,898.893148
4.4,29,899.097183
2.8,25,899.27311
-4.1,2,899.291105
3.2,12,899.380109
-0.05,23,899.537629
-3.55,7,899.589093
-4.6,17,899.683912
-2.15,13,899.781017
-3.05,12,899.860157
-0.75,10,899.925039
-1.4,6,899.970335
-3.3,4,899.998402
5.45,44,900.305773
-4.6,7,900.365774
-1.25,14,900.451721
-6.5,26,900.65104
15.6,32,900.940575
-3.25,4,901.737762
3.6,36,904.877235
-2.35,6,904.914277
-3.4,5,904.96105
-4.1,2,904.980046
17.3,52,905.342471
-0.95,11,905.422827
0.2,11,905.504282
-0.65,9,905.573918
13.9,47,905.932767
-5.5,26,906.100439
-3.0,12,906.194216
8.75,59,906.672499
-2.8,10,906.779392
-3.65,19,907.014928
-4.15,13,907.15427
0.5,21,907.337603
1.5,18,907.49045
-1.5,6,907.55578
5.85,37,907.901661
3.5,19,908.072116
19.0,57,908.53813
2.55,17,908.710245
-0.3,25,911.917263
-0.55,17,915.359633
8.3,34,915.57338
-3.4,5,915.613683
1.1,43,915.933786
-2.4,6,915.987745
-4.1,2,916.009812
3.45,18,916.140965
5.6,30,916.352867
-2.3,4,916.390058
-2.65,9,916.456754
-1.75,9,916.513682
-0.3,17,916.635455
-3.15,14,916.758254
-1.95,11,916.855795
-2.4,6,916.901874
0.3,10,916.958951
-0.5,8,917.011038
1.55,18,917.129078
5.3,33,917.375681
-3.95,11,917.436401
-1.25,5,917.465961
-0.4,37,917.695051
1.0,12,917.773227
-3.3,15,917.961405
3.35,18,918.09276
15.5,51,918.461605
-5.0,11,918.523613
-0.25,18,918.652292
11.05,49,923.451547
-0.65,9,923.54376
-4.5,6,923.605209
1.25,22,923.769198
3.45,21,923.974434
-0.75,10,924.100486
2.0,23,924.397222
-2.75,10,924.529568
3.1,14,924.72629
10.0,36,925.143287
5.5,40,925.508123
-2.2,4,925.544802
-3.15,3,925.576159
2.8,16,925.717203
-4.1,2,925.74067
24.0,81,926.443583
2.55,18,926.594914
4.6,19,926.806538
-1.7,30,927.169646
-3.15,3,927.202655
3.3,21,927.389883
1.0,46,927.831019
-4.7,8,927.897273
11.0,46,928.991102
9.3,35,933.126374
-6.3,24,933.352259
1.85,25,933.570768
1.55,17,933.70445
-1.35,16,933.869921
-4.0,11,934.008928
-3.4,5,934.0797
0.35,9,934.191573
-4.9,10,934.288077
0.5,7,934.354085
-2.1,15,934.474524
-4.1,2,934.495754
-2.35,5,934.54823
8.65,30,934.760586
0.15,10,934.830715
-5.0,11,934.91742
-3.15,13,935.01015
-3.7,19,935.155797
4.25,21,935.29734
4.65,26,935.472167
-2.45,6,935.517277
-0.9,11,935.593891
-1.9,11,935.671078
-0.4,6,935.707916
-1.5,16,935.827582
7.85,41,936.091219
1.65,18,936.22214
1.7,25,936.390938
2.65,26,936.568166
2.6,26,937.378308
-1.4,6,937.421103
-0.45,16,937.554419
-4.4,5,937.589535
0.3,10,940.36689
-1.85,31,940.584616
1.3,20,940.712125
-4.9,10,940.781436
5.0,25,940.949684
-4.1,12,941.039866
-3.75,9,941.106834
-0.45,17,941.214254
4.0,33,941.46139
-0.7,9,941.518984
-4.4,5,941.564715
5.0,13,941.65478
-0.3,6,941.703806
6.5,20,941.819951
3.25,11,941.895156
1.95,13,942.004976
0.6,16,942.111721
0.2,9,942.172019
1.35,20,942.323251
0.3,9,942.397038
-4.2,3,942.418031
3.5,19,942.54195
-3.45,6,942.580705
-2.9,10,942.649291
3.85,16,942.75428
-4.5,6,942.792928
4.25,23,942.946949
4.55,19,943.089964
7.9,38,943.343722
7.05,26,944.141332
1.95,13,944.229628
-2.15,13,944.336967
3.45,29,944.530561
3.6,19,947.159027
-4.2,13,947.245059
0.3,11,947.312078
5.3,31,947.499518
3.7,30,947.699306
-2.85,21,947.870443
-3.35,6,947.920027
-5.9,20,948.068255
1.8,15,948.172098
2.0,23,948.328728
-2.4,15,948.440056
4.05,86,948.985329
-4.2,13,949.063955
-3.15,3,949.096024
-1.75,11,949.167025
-4.1,2,949.188717
-3.6,10,949.255524
0.65,36,949.55208
5.05,25,949.706758
-3.9,10,949.766109
-2.4,6,949.812366
-2.35,5,949.846701
2.55,18,949.964026
-3.4,5,950.390549
17.5,83,953.492284
-4.2,3,953.521297
-0.25,14,953.610352
-4.8,9,953.670518
0.5,27,953.835716
14.2,53,954.175107
-3.8,9,954.233921
-3.7,9,954.295191
-4.4,5,954.32658
-4.1,2,954.350228
3.25,29,954.56788
-2.2,4,954.610676
7.45,20,954.746599
-2.6,8,954.808623
5.5,60,955.227479
0.55,18,955.365908
-3.3,4,955.400352
-1.15,23,955.548903
-0.5,29,955.764138
0.5,18,955.881645
-1.0,12,955.962183
12.55,42,956.234016
-2.45,6,956.281654
3.8,15,957.020581
0.2,40,957.302449
-1.9,21,957.423205
5.0,15,957.519234
-2.25,4,957.546078
-2.85,10,960.240154
0.5,27,960.427366
-4.1,2,960.442184
1.7,16,960.548447
2.8,25,960.700796
-4.6,38,960.987808
-4.2,3,961.020417
17.8,50,961.334754
0.5,7,961.392282
-3.2,4,961.419034
0.05,14,961.512004
7.45,30,961.704343
-4.5,6,961.750747
-4.3,4,961.786858
-2.85,10,961.860716
1.15,12,961.942503
1.35,8,962.003461
-2.2,4,962.035909
-0.65,8,962.102098
5.85,15,962.217648
-2.2,13,962.302983
2.5,69,962.741512
-3.55,7,962.793436
2.3,9,962.853796
11.55,31,963.718743
-4.1,22,963.851033
-0.95,12,963.92619
20.35,50,964.283661
6.5,30,967.028968
-5.4,15,967.123082
-1.6,20,967.248024
-4.15,13,967.339609
15.2,56,967.734641
-3.25,5,967.770422
-0.8,10,967.849786
-1.05,24,968.006243
-3.25,4,968.03829
-1.5,7,968.080934
7.65,35,968.306632
-4.6,7,968.351364
3.4,20,968.483372
-3.35,5,968.516211
-2.5,6,968.56725
-2.5,7,968.620668
-3.25,4,968.662388
9.8,37,968.914162
7.6,29,969.095245
1.3,10,969.160758
14.25,45,969.46179
-4.1,2,969.483874
11.6,29,970.082116
17.45,53,970.411997
-3.65,8,970.461849
-4.3,4,970.501081
-4.85,21,970.644558
-2.7,19,970.770115
7.6,29,973.846846
1.3,10,974.008802
3.3,21,974.20264
1.75,36,974.535344
-3.2,3,974.588874
-4.1,2,974.608749
-0.15,13,974.718714
-5.55,37,974.958345
-2.25,4,974.990915
-3.2,3,975.018791
2.7,17,975.133676
3.15,21,975.264036
-4.5,6,975.301774
3.4,30,975.515481
-3.15,3,975.538143
2.35,19,975.660907
-4.8,9,975.717151
-4.6,7,975.770042
-2.4,5,975.808193
-2.2,13,975.886813
-3.35,5,975.917808
8.65,28,976.1031
-0.9,21,976.223004
-6.1,22,976.387986
4.6,18,976.521112
0.9,25,977.344488
-1.5,17,977.470108
-3.3,14,977.568802
4.95,13,977.652771
-4.35,15,977.755698
-4.6,7,977.801179
2.05,15,977.894904
-4.7,8,977.953984
-1.7,9,978.013682
-4.5,6,978.04969
-1.2,16,980.729018
-1.8,10,980.803401
-4.3,4,980.840397
-2.55,7,980.912125
3.95,36,981.165333
-0.7,9,981.22736
2.25,20,981.352443
-1.65,9,981.41808
-0.6,8,981.476274
4.1,14,981.563512
-1.95,21,981.693881
3.25,20,981.829299
-3.65,8,981.885477
3.05,22,982.032906
-1.15,14,982.11762
-4.05,14,982.212317
6.75,17,982.319923
12.6,50,982.626687
-3.2,3,982.649587
-0.4,6,982.699426
1.45,20,982.852299
-4.1,2,982.87317
-2.2,14,982.972235
1.25,10,983.042747
-4.3,4,983.072752
-1.6,8,983.129864
0.15,11,983.755368
-1.3,6,983.804565
2.25,9,983.867458
-4.3,4,983.896299
-1.45,7,983.947295
-1.5,6,983.991294
-3.85,10,984.07204
-4.7,8,984.128804
-2.5,7,984.181038
2.0,23,984.339386
-2.4,6,984.382788
-1.75,20,984.516425
-1.8,10,984.581141
-2.5,7,984.624129
13.6,41,987.520591
-6.9,30,987.704585
3.05,33,987.918648
-0.65,18,988.044261
1.2,11,988.11201
-1.7,8,988.168179
-3.4,5,988.208441
4.75,26,988.40421
-2.85,10,988.474261
-3.7,8,988.536727
-2.65,8,988.587434
-0.4,6,988.643088
-2.2,4,988.672088
4.1,12,988.758293
-3.4,6,988.802303
-3.25,4,988.829443
-4.5,6,988.878882
13.55,41,989.157882
-3.25,4,989.192368
-3.45,6,989.23264
-1.25,17,989.355348
1.75,27,989.573948
-0.55,8,989.62908
-2.05,23,989.799627
1.85,15,990.322911
-4.1,2,990.342639
-4.0,11,990.439072
1.55,8,990.498074
-1.3,5,990.538146
-0.15,13,990.628317
8.35,21,990.75222
-4.0,11,990.829036
-4.3,4,990.862725
-0.7,9,990.916631
3.85,16,991.027787
-3.35,15,991.132915
-2.85,10,991.206787
38.35,81,994.440773
3.05,12,994.542686
2.9,13,994.630153
-2.25,4,994.656752
-4.1,2,994.677961
4.4,39,994.919865
-4.6,7,994.960422
-4.2,13,995.045799
-2.0,12,995.131301
-2.1,14,995.231684
2.75,17,995.328928
8.15,35,995.569275
2.5,17,995.675812
-4.6,7,995.730006
3.95,12,995.813217
2.65,26,995.986771
-4.4,26,996.182578
-3.6,7,996.245376
-0.55,7,996.295761
-3.55,7,996.343353
2.75,25,997.188379
10.35,44,997.498371
-3.7,29,997.701726
0.0,12,997.793596
2.5,18,997.923173
-4.25,24,998.071928
10.25,32,1001.127689
0.05,11,1001.202154
-2.85,10,1001.266548
38.65,126,1002.085931
-0.4,7,1002.137875
24.45,55,1002.512164
-3.4,5,1002.544582
4.6,20,1002.716508
2.05,14,1002.835346
-4.1,2,1002.854259
-4.4,5,1002.901242
-3.2,4,1002.930092
6.45,20,1003.095016
-2.75,9,1003.168693
0.75,16,1003.303223
4.5,21,1003.477869
9.75,29,1004.267611
-0.75,9,1004.331361
-2.8,10,1004.405885
-0.6,8,1004.462648
5.45,31,1004.686417
0.15,12,1004.769678
5.7,27,1004.961201
-0.05,34,1005.204532
-2.9,10,1005.275864
0.8,45,1008.483898
0.9,23,1008.650373
-2.4,15,1008.765412
-4.4,16,1008.881116
-2.2,4,1008.920117
-1.55,8,1008.982686
1.6,16,1009.098931
-0.65,9,1009.177352
-2.35,6,1009.223887
-0.95,11,1009.329803
-3.2,3,1009.36502
-2.35,15,1009.48013
-0.9,12,1009.57082
-1.35,5,1009.604828
1.0,12,1009.686447
-0.7,31,1009.884734
-1.5,6,1009.939255
2.1,11,1010.013203
-4.1,2,1010.030178
10.25,56,1010.395233
3.3,20,1010.536842
14.35,37,1011.264018
-1.15,23,1011.435668
-2.45,7,1011.496431
3.95,14,1011.608235
-2.65,9,1011.687439
-4.8,9,1011.755062
-3.35,5,1011.797204
3.2,11,1011.877983
8.35,42,1012.147002
-2.0,11,1012.240426
-3.2,3,1012.262794
-2.4,15,1012.374262
-4.3,4,1012.402539
-3.65,28,1015.530816
-3.25,14,1015.62481
24.65,75,1016.190573
8.0,23,1016.350437
-3.7,19,1016.487035
8.5,19,1016.615292
2.4,30,1016.826889
6.2,25,1017.014726
27.9,80,1017.55933
-3.15,13,1018.434582
1.5,18,1018.56102
-1.6,7,1018.611967
-5.2,13,1018.693803
-4.2,3,1018.715426
5.0,24,1018.884913
-0.45,16,1019.001422
-1.55,29,1019.20263
1.7,15,1019.296856
-2.4,15,1019.396095
5.0,14,1019.493786
7.25,24,1019.66952
-3.7,8,1019.72563
5.95,55,1022.976078
-3.7,8,1023.04378
-3.9,10,1023.120183
-2.55,19,1023.241873
-3.6,7,1023.289394
10.9,35,1023.523685
-4.7,8,1023.585563
-1.9,11,1023.669021
-3.4,5,1023.702314
-5.1,12,1023.779733
3.15,11,1023.857943
-0.05,34,1024.112567
-1.3,15,1024.211453
-2.7,11,1024.285752
-2.55,7,1024.341082
-3.6,7,1024.389781
-3.15,3,1024.411703
-4.1,2,1024.438794
1.95,13,1024.533889
2.0,14,1024.640877
-1.8,24,1025.543534
-1.6,18,1025.664495
-1.05,12,1025.75357
-1.65,8,1025.816277
-1.2,14,1025.905879
0.4,18,1026.031366
8.0,46,1026.345719
0.25,11,1026.419652
-1.25,5,1026.458386
0.55,8,1026.517251
4.65,25,1026.680461
-4.4,5,1026.727944
-3.35,5,1026.766622
-1.3,5,1026.815575
-1.85,10,1026.901907
1.7,17,1027.016697
4.1,31,1030.037533
-2.35,5,1030.070949
-4.1,2,1030.093042
0.3,9,1030.159225
-2.7,21,1030.283013
-3.4,15,1030.376676
-0.55,9,1030.442384
16.45,35,1030.680612
-0.55,7,1030.725311
-0.6,8,1030.775024
1.2,30,1030.967479
-4.1,35,1031.240971
17.3,38,1031.51356
-3.5,16,1031.626304
-3.3,4,1031.663414
-4.2,3,1031.691545
-0.6,17,1031.822697
7.7,27,1033.141402
-3.35,25,1033.335099
-0.6,30,1033.554229
-3.15,3,1033.579508
6.95,26,1033.7744
-4.7,8,1033.827567
13.5,36,1034.08489
5.15,20,1034.212462
7.25,22,1034.355917
-2.5,7,1034.406768
12.55,41,1039.056238
9.0,26,1039.275088
-1.7,9,1039.345448
-2.85,11,1039.428238
-3.3,14,1039.51868
-5.0,11,1039.586416
-3.4,6,1039.639408
-4.1,2,1039.657407
-4.1,2,1039.686042
-2.9,11,1039.766139
14.65,40,1040.057515
-3.1,12,1040.141963
-0.05,24,1040.317275
-4.6,17,1040.423334
-0.35,16,1040.539502
0.2,21,1040.666709
-3.15,3,1040.689732
-0.55,8,1040.749041
2.05,13,1040.831757
2.9,34,1041.517656
-5.5,16,1041.621347
-3.35,5,1041.656358
-3.15,3,1041.682645
-4.4,5,1041.713633
-2.5,9,1041.774373
-4.2,3,1041.796947
3.25,21,1041.940011
0.65,16,1042.047864
15.7,50,1042.426529
1.75,16,1042.541087
-3.65,19,1042.661971
-6.45,36,1042.934935
0.9,23,1045.933222
-3.4,6,1045.974246
-2.3,4,1046.016698
-5.1,12,1046.108994
1.0,15,1046.220949
-0.55,20,1046.374016
11.55,41,1046.666951
2.55,28,1046.879833
-0.85,10,1046.955047
1.55,16,1047.060605
2.65,18,1047.176379
0.4,12,1047.271908
-3.15,3,1047.30254
-2.45,7,1047.344815
1.6,27,1047.525621
12.3,46,1048.42197
-4.9,10,1048.487618
-3.2,3,1048.515895
-4.3,4,1048.551016
-1.85,11,1048.626515
-1.55,8,1048.678737
7.65,39,1048.976792
1.7,35,1049.199369
-3.2,3,1049.220363
1.75,25,1049.412087
-4.3,4,1049.44275
2.0,33,1049.660824
-0.6,8,1049.714918
-5.5,16,1049.820928
-3.55,7,1049.877729
-4.3,4,1049.910035
-4.9,10,1049.976862
-4.6,7,1050.029001
6.2,34,1053.040043
2.5,29,1053.273779
-3.2,4,1053.308412
4.8,27,1053.509963
2.65,18,1053.650662
-1.3,5,1053.698248
-2.7,9,1053.753618
-0.8,30,1053.957875
-1.55,28,1054.141242
-0.45,6,1054.189839
-3.5,6,1054.241949
2.25,10,1054.313458
2.15,32,1054.536601
2.35,11,1054.629507
10.3,31,1055.487944
8.9,47,1055.848187
4.65,37,1056.124005
-1.8,9,1056.204704
-1.7,9,1056.276412
-2.25,4,1056.312153
0.0,74,1056.881924
-2.95,11,1056.969234
0.95,13,1057.079801
-1.5,7,1057.129595
