#{"t_start": 1777634231.6899936, "env_id": "crossy-road-notebook/CrossyRoad-v0"}
r,l,t
-4.1,2,821.269486
-4.2,3,821.290389
-5.05,22,821.43491
-0.8,12,821.505875
-0.55,19,821.635623
-4.2,3,821.6609
-4.3,4,821.702557
-0.7,30,821.910251
-0.9,11,822.484333
-0.7,48,822.801456
-4.6,28,823.008482
1.7,18,823.140785
-4.3,15,823.246156
-1.55,18,823.386267
0.25,40,823.667232
22.25,71,824.18147
-1.2,35,824.41727
3.95,45,824.738013
-0.9,13,824.82353
5.7,17,824.938534
-4.9,10,825.006536
-4.8,9,825.061472
-4.3,4,825.093808
12.55,55,828.294182
0.25,30,828.50022
-0.7,29,828.716328
-0.8,10,830.09563
6.5,30,830.367095
1.35,20,830.531689
-3.45,26,830.717665
-4.1,2,830.742459
3.9,24,830.939763
-2.05,32,831.217447
-3.3,14,831.331559
-2.4,6,831.386428
-3.2,4,831.425074
0.6,16,831.570407
-3.45,16,831.682791
4.1,15,831.797477
-2.85,20,831.961563
1.7,15,832.095895
5.5,39,832.416273
6.45,21,832.567003
9.55,30,832.791275
-3.35,5,832.826489
14.3,54,833.2124
-0.6,8,833.281808
-4.1,2,836.443164
-4.1,2,836.462361
-1.85,33,836.704176
-3.35,7,836.760393
-1.95,11,836.847595
-0.8,20,836.99599
-5.5,16,837.126396
-3.15,3,837.14954
4.3,37,838.584678
-3.1,12,838.665411
2.75,36,838.894969
0.15,54,839.256374
2.5,31,839.453847
1.3,10,839.5246
-3.55,7,839.57351
-2.5,6,839.620807
-2.7,11,839.700507
5.75,17,839.843665
-1.6,8,839.904514
-4.2,3,839.929476
-1.65,8,839.994346
-1.65,9,840.077518
-1.45,16,840.209346
5.0,24,840.391677
1.05,13,840.515149
-1.25,15,840.630848
2.0,33,840.897877
-1.85,10,840.972149
2.85,14,841.07871
2.2,13,841.175101
-5.6,17,841.303725
-2.0,12,841.400972
4.2,33,844.561213
7.6,38,844.834717
-0.85,14,844.957736
-3.2,4,845.502346
14.15,46,845.82268
-4.1,2,845.845695
-4.9,10,845.922257
0.05,32,846.156368
1.2,12,846.249508
0.3,9,846.315377
3.75,17,846.453422
-4.1,2,846.481969
-0.75,12,846.594804
-3.8,20,846.755557
1.05,13,846.881364
3.3,20,847.056973
-3.2,3,847.08725
-1.35,5,847.132249
2.45,18,847.284041
7.25,23,847.457237
26.35,50,847.815775
-1.65,20,847.97136
-4.15,13,848.062882
-1.65,8,848.141938
13.4,43,848.471861
-5.2,13,848.576534
-4.1,2,848.596564
-3.65,39,852.166111
-4.6,7,852.222333
-3.7,8,852.280209
-3.45,6,852.330395
3.1,13,852.441601
-4.3,4,852.47664
4.4,20,852.635428
-2.55,8,852.706601
3.85,27,853.377914
-1.4,16,853.50408
-3.1,13,853.618535
-2.3,6,853.665964
-1.95,11,853.760145
-0.1,13,853.855305
6.2,53,854.239633
-2.3,5,854.282404
-4.4,5,854.32263
4.2,33,854.55786
1.55,8,854.628066
-4.3,4,854.662434
13.5,32,854.898523
-2.4,25,855.056182
-3.15,3,855.080141
-2.85,20,855.216575
-0.45,9,855.287368
2.85,14,855.401441
-1.25,15,855.497759
12.1,55,855.868963
0.9,12,855.950418
0.3,19,856.079095
6.2,24,856.242291
-2.45,7,856.312303
2.35,21,859.353241
-3.4,5,859.388998
-1.45,6,859.436684
-4.1,22,859.595939
-3.45,6,859.652677
3.0,43,860.763079
-1.7,9,860.847185
2.85,15,861.010181
-3.05,12,861.118616
6.55,20,861.282623
3.75,26,861.481119
-2.6,8,861.553101
11.85,36,861.869785
0.15,21,862.066711
30.25,122,863.014938
2.5,29,863.268651
2.35,11,863.35504
-1.85,21,863.542428
-3.35,5,863.579546
0.55,7,863.647117
-4.2,3,863.671016
-5.8,29,863.892419
9.25,26,864.10711
-3.2,4,864.152678
-4.2,3,864.17896
-2.4,5,864.221225
-6.0,21,867.334116
-1.55,7,867.393403
-1.6,9,867.472421
-3.15,3,867.494264
-4.6,7,867.538777
-2.6,7,867.584964
-4.1,2,867.602924
-4.4,5,868.139881
-2.95,11,868.225552
11.65,42,868.543478
-2.5,6,868.604752
-0.75,10,868.694692
0.45,20,868.840353
-2.35,5,868.887625
6.05,23,869.071681
5.45,29,869.313065
-2.3,4,869.342578
10.2,33,869.595563
-2.65,18,869.737996
-1.5,7,869.789956
-2.9,11,869.877618
-0.7,9,869.946415
0.45,19,870.096004
4.55,18,870.253026
5.4,60,870.699785
-3.6,8,870.75826
1.6,18,870.910794
0.9,26,871.102773
-0.45,7,871.15569
11.15,34,871.382234
-3.9,10,871.464482
-0.05,13,871.572907
-3.35,5,871.61324
-1.95,11,871.692724
-4.2,3,874.65641
4.6,18,874.791079
3.85,15,874.912865
-4.05,12,875.448739
-2.4,18,875.561905
-2.3,5,875.595016
-3.8,9,875.65132
-0.05,13,875.748486
1.2,10,875.821636
1.35,21,875.955777
-4.5,6,875.996377
-3.95,11,876.075697
-4.8,41,876.351638
-3.25,4,876.383478
-2.4,6,876.444087
0.15,30,876.673119
-1.45,7,876.724883
-2.5,7,876.772518
-2.25,4,876.800109
4.0,14,876.920953
4.6,17,877.054028
-4.6,7,877.120619
-4.6,7,877.188721
10.05,65,877.718456
-1.6,8,877.776718
-4.3,4,877.805073
-0.55,19,877.943189
3.0,33,878.171073
-2.25,4,878.201228
-4.4,5,878.246374
6.25,31,878.454517
14.4,66,881.944751
-1.05,12,882.039058
5.2,22,882.805431
1.4,10,882.884932
-2.3,4,882.912303
-3.35,5,882.952394
5.95,25,883.138069
-5.1,12,883.221138
1.65,16,883.336844
-4.5,6,883.384701
5.2,24,883.553412
-0.55,17,883.652667
8.95,27,883.859361
1.3,20,883.996734
-3.55,7,884.054252
-3.3,14,884.150393
-2.05,12,884.246496
-0.9,11,884.338813
-4.2,3,884.371156
-0.4,7,884.43272
-4.7,8,884.488627
-1.65,9,884.551678
-0.7,9,884.617783
2.0,12,884.697296
-1.25,5,884.743586
4.1,22,884.894297
-0.85,20,885.018618
-1.6,18,885.148527
8.7,27,885.338639
-1.8,9,885.404855
-4.0,32,885.643775
-0.35,6,885.697024
-2.25,5,885.736253
-4.3,4,885.769427
-3.35,5,885.806088
-1.35,16,885.932512
-3.5,27,886.140116
-5.5,16,886.263984
-1.3,14,889.444012
-2.65,8,890.25213
16.9,46,890.615717
-4.1,2,890.635389
-1.55,8,890.702564
12.35,44,891.005165
-2.7,19,891.141809
-0.35,16,891.266248
3.75,19,891.413752
-2.75,19,891.552265
2.45,19,891.684806
-2.8,10,891.752516
-2.5,56,892.126929
-6.5,26,892.294281
-2.7,9,892.372033
-2.15,24,892.568334
0.85,15,892.70256
-2.7,19,892.827136
9.4,41,893.106347
1.75,25,893.281891
-3.25,15,893.396458
-3.05,12,893.50333
-1.1,13,893.599945
0.5,8,893.652146
1.65,18,893.790453
-2.25,4,893.82231
-2.3,4,893.851203
-0.35,6,897.424831
-4.45,16,897.529275
-3.55,7,897.588769
1.2,11,897.663697
1.25,20,897.811732
0.7,36,898.05364
-4.45,16,898.176651
-3.2,3,898.202642
-3.9,10,898.274571
-1.85,12,898.355603
-0.65,9,898.421046
0.45,11,898.507596
7.5,33,898.733129
-4.1,2,898.750682
-1.8,20,898.874936
6.2,23,899.034429
8.1,49,899.397614
-1.65,8,899.452961
32.25,72,899.918092
-4.1,2,899.942651
-1.1,12,900.026467
-5.4,15,900.130508
-1.55,7,900.172709
-3.25,14,900.266986
-3.9,10,900.34845
4.2,21,900.491866
0.35,19,900.636649
-2.45,37,900.976643
1.2,20,904.750534
-3.9,10,904.823622
-1.5,21,904.997143
1.4,28,905.19463
-7.8,39,905.463797
2.95,23,905.64608
1.35,19,905.790841
-3.75,10,905.866465
-3.65,8,905.919957
5.3,23,906.069641
-0.1,13,906.171414
-1.65,9,906.230872
22.05,90,907.092529
-0.15,17,907.255336
1.8,15,907.383507
2.05,13,907.487562
-2.4,6,907.553679
-2.25,5,907.601247
0.55,7,907.667655
-1.45,9,907.750822
-0.1,13,907.869237
3.75,26,908.113252
9.1,33,908.383076
9.4,65,911.950927
21.65,74,915.783648
-4.2,13,915.875013
8.7,49,916.233123
9.6,31,916.476973
-5.2,13,916.558326
-1.5,8,916.613917
0.8,14,916.729974
-2.25,4,916.782062
-2.55,7,916.833267
2.05,12,916.926404
4.0,13,916.998509
6.35,22,917.147168
1.55,37,917.412814
-1.1,12,917.489493
-4.2,3,917.51052
5.05,24,917.646884
-2.4,6,917.688029
-1.15,13,917.766708
-4.1,2,917.787746
3.3,10,917.915628
-1.4,6,917.986613
-2.9,10,918.061515
-1.1,13,918.139013
3.35,19,918.250628
-3.8,9,918.334819
1.0,13,918.446541
-1.9,13,918.520081
5.55,30,919.265227
-4.5,6,919.316341
-2.2,4,919.356498
-2.7,30,923.472989
-3.4,5,923.525237
-2.55,7,923.594124
-0.4,6,923.656969
0.3,20,923.798718
-0.6,9,923.877316
-3.3,4,923.92337
5.1,38,924.39363
0.45,19,924.646315
-4.1,2,924.683264
0.1,15,924.856066
-4.7,18,925.083868
2.05,14,925.226653
-0.8,10,925.316475
-3.55,7,925.377375
-3.25,5,925.428783
3.3,30,925.693662
1.7,17,925.850387
-4.1,2,925.876132
-0.2,14,925.996892
-4.0,42,926.334868
4.05,13,926.476333
0.45,18,926.626199
-1.75,9,926.693614
1.25,19,926.958561
-3.0,11,927.077948
-3.4,5,927.131276
0.05,35,927.466991
-3.8,9,927.564095
-0.85,15,927.698891
-3.15,3,927.728133
-4.4,5,927.779409
6.2,32,928.077579
2.2,40,929.113355
-2.5,6,929.158997
2.35,21,933.173737
-3.25,4,933.219594
-2.0,22,933.406725
-1.45,6,933.464276
4.8,27,933.679949
0.4,18,933.856876
-3.45,6,933.935065
2.7,17,934.154077
-4.2,3,934.188724
-0.3,17,934.349587
1.3,22,934.544259
-4.4,5,934.59433
7.4,43,934.900928
-0.4,18,935.031662
-1.25,5,935.074297
-3.15,3,935.096408
7.65,20,935.237137
-3.6,17,935.349856
5.95,35,935.585558
-2.65,19,935.722796
-4.1,2,935.745067
-1.1,13,935.827995
-5.8,19,935.952899
2.55,18,936.069082
-1.85,20,936.202392
-4.1,2,936.220908
-1.25,14,936.319411
9.0,36,936.560312
-3.4,36,937.45571
5.25,22,937.62712
5.85,17,940.458114
0.45,38,940.703552
-4.15,13,940.795838
-1.95,11,940.864964
4.8,17,940.986699
-2.45,6,941.027674
-1.05,23,941.185411
0.2,10,941.262438
3.2,41,941.558219
-2.6,8,941.612881
11.95,67,942.078671
2.6,27,942.282899
-0.35,15,942.391855
-2.45,16,942.497006
-4.2,3,942.520736
-2.15,13,942.608335
3.0,13,942.69715
7.3,40,942.963455
-4.2,3,942.986941
2.7,18,943.121561
-4.1,2,943.140404
7.2,32,943.335243
-0.45,37,944.209149
-4.4,5,944.251232
-0.8,21,944.412202
-4.2,3,944.436205
28.15,93,947.524762
-4.9,20,947.644601
0.3,10,947.724457
-4.8,9,947.793252
-3.6,7,947.856947
-1.7,9,947.936881
-2.25,4,947.967998
-0.9,21,948.112772
-2.5,27,948.291158
-3.55,7,948.3535
19.5,62,948.747935
3.95,33,948.958479
-2.65,9,949.020459
0.4,9,949.07946
7.65,38,949.33949
-3.3,4,949.372069
-4.1,2,949.387783
-2.65,8,949.498899
5.0,24,949.651473
0.9,34,949.876695
7.0,26,950.436391
7.15,42,950.701329
-1.9,31,950.892188
-4.5,6,953.51441
-4.55,17,953.631936
-2.75,9,953.691231
0.1,23,953.818298
-0.05,14,953.913192
-1.3,5,953.950946
-2.6,7,953.999578
9.75,27,954.151253
-0.75,13,954.253184
-4.2,13,954.342269
-4.5,6,954.389469
-2.2,4,954.417752
5.3,22,954.592567
-4.3,4,954.630464
2.25,21,954.774771
-2.3,4,954.803129
1.55,17,954.925841
0.55,7,954.97562
-0.25,16,955.084718
-0.95,12,955.160941
0.35,20,955.312364
-2.7,9,955.387847
2.85,14,955.478485
-3.1,14,955.577133
-0.9,12,955.676338
-2.45,7,955.724163
6.0,27,955.902694
-2.3,5,955.934695
7.95,24,956.08697
-4.8,9,956.140386
2.7,38,957.055759
-0.9,11,957.129563
2.9,25,957.294564
10.4,33,957.496348
-4.8,19,960.25739
-3.2,3,960.280619
-0.55,20,960.41093
2.55,38,960.653293
-1.25,16,960.760629
-1.75,11,960.831365
1.5,19,960.984689
-3.25,4,961.037382
5.1,43,961.299789
0.45,9,961.362583
-1.9,11,961.443631
-2.6,7,961.48462
-2.25,4,961.511505
1.2,10,961.576745
8.55,39,961.854367
-2.05,12,961.937016
-3.15,3,961.966136
-0.55,8,962.02508
3.55,17,962.154666
-3.25,4,962.182408
0.95,35,962.415424
-3.2,3,962.437337
-3.3,4,962.468761
0.15,15,962.563666
12.5,53,962.90611
-1.75,9,962.9647
-4.1,2,962.981242
5.05,43,963.910842
-3.8,9,963.97964
-5.5,16,964.092806
-2.5,7,964.144351
-1.5,8,964.20004
5.3,30,966.948127
-2.4,6,966.986856
-3.4,5,967.017485
6.2,33,967.221179
-4.5,6,967.26753
-1.35,5,967.306423
-2.05,22,967.446991
3.0,13,967.540942
2.15,12,967.625162
1.25,40,967.913506
9.6,18,968.038569
9.3,22,968.17861
2.7,15,968.278053
0.3,19,968.395651
-4.75,19,968.530961
0.05,13,968.636219
-2.35,6,968.691319
-1.75,9,968.746949
-4.9,10,968.815206
5.65,19,968.945677
0.15,22,969.07861
4.9,18,969.197266
-3.6,7,969.239253
2.65,17,969.364329
2.1,13,969.439281
-4.1,2,969.456378
0.1,25,970.032617
-1.45,7,970.082616
14.4,52,970.407043
-4.15,13,970.500065
-3.15,3,970.526825
-1.65,18,970.64372
-2.4,5,970.68191
-1.0,22,973.598289
-3.2,3,973.627358
0.45,17,973.833377
-4.3,4,973.909179
-2.55,7,974.006626
7.5,28,974.274298
-4.3,4,974.310837
-1.95,11,974.427914
1.8,15,974.559213
-0.4,6,974.632184
-4.5,6,974.67995
4.7,18,974.804225
16.7,38,975.068908
-4.4,5,975.107243
0.25,11,975.176865
-2.2,4,975.203925
13.9,37,975.437552
17.85,52,975.80176
2.25,21,975.942014
-1.5,7,975.986292
18.75,42,976.240562
2.35,9,976.309707
-2.45,16,976.427944
6.45,29,977.278657
-3.75,9,977.343991
-4.4,5,977.395576
3.85,24,977.551242
12.55,33,977.7812
8.9,27,977.953491
-4.2,3,977.981492
3.15,22,980.666691
3.95,27,980.911629
-0.4,6,980.959646
-3.85,10,981.031322
-1.15,14,981.128129
1.7,17,981.251877
6.6,19,981.367943
-0.75,9,981.438608
0.35,10,981.504538
0.2,22,981.632758
-0.3,15,981.731053
-3.35,6,981.775054
-1.0,14,981.867764
-1.95,11,981.943842
-5.3,14,982.032799
-3.15,25,982.195469
5.15,34,982.405414
2.7,15,982.498382
1.9,13,982.575665
-4.4,5,982.611449
2.65,17,982.738061
-1.35,5,982.782441
-0.65,9,982.842635
20.5,54,983.788231
3.3,29,984.008545
-2.4,25,984.197545
0.9,15,984.295796
-4.5,6,984.333752
2.55,19,984.467861
6.95,26,984.639682
-4.1,2,984.656074
1.7,15,987.373194
21.25,66,987.802116
-5.1,12,987.875143
2.35,10,987.946337
-2.35,15,988.03866
12.15,25,988.207967
-4.5,6,988.262307
1.65,18,988.389762
-3.55,7,988.445652
0.9,13,988.536237
-2.75,9,988.602932
2.0,13,988.706233
-3.35,5,988.740547
-1.55,18,988.867374
-3.15,26,989.047771
-3.45,6,989.086773
4.2,42,989.391761
0.15,10,989.479761
1.35,10,989.560515
4.6,27,989.761231
-3.5,6,989.799237
19.65,45,990.57265
8.6,68,991.01397
3.05,22,991.174961
-1.95,12,991.264472
-3.4,18,991.390933
-3.25,4,994.131233
19.05,57,994.479455
0.65,27,994.694231
-3.7,18,994.808493
2.25,31,994.992648
3.25,24,995.156709
-3.75,9,995.215246
-5.2,13,995.296126
-1.55,8,995.351773
-5.2,23,995.499285
14.55,53,995.859072
1.2,11,995.94627
8.85,37,996.213082
1.15,13,996.315749
13.0,45,997.286473
10.7,29,997.496713
6.9,15,997.60936
-3.35,5,997.641569
-3.8,9,997.701224
-1.75,9,997.767883
-3.15,3,997.791509
-3.4,5,997.841533
-4.9,10,997.898802
11.0,27,998.072316
-0.95,11,998.14816
-0.2,14,998.254509
-2.5,7,1001.126675
11.05,34,1001.350676
-0.75,10,1001.417272
-2.4,6,1001.464571
-1.7,8,1001.520514
-1.15,33,1001.722506
3.15,12,1001.801866
5.45,19,1001.927634
2.6,27,1002.108045
0.2,21,1002.246235
-2.35,5,1002.280734
-0.1,13,1002.376842
-0.2,24,1002.535387
-4.5,6,1002.586982
-1.75,9,1002.656933
-4.6,7,1002.714768
0.5,9,1002.803963
-1.75,9,1002.875851
-4.2,3,1002.901853
-2.3,14,1003.01317
10.15,24,1003.215836
6.75,26,1003.427961
5.25,21,1004.166921
17.8,49,1004.527081
-1.35,16,1004.632659
-0.15,15,1004.742162
10.3,33,1004.984426
-0.95,11,1005.064473
4.15,21,1005.205041
5.1,34,1008.333743
0.15,13,1008.4302
-3.35,5,1008.46439
0.9,13,1008.556224
-4.2,3,1008.580574
-0.45,9,1008.643884
4.7,39,1008.947365
0.2,11,1009.029168
-2.25,4,1009.059983
-0.85,11,1009.146465
-5.3,14,1009.268713
0.9,14,1009.405162
-2.9,12,1009.497772
-2.4,26,1009.672952
0.95,13,1009.763994
5.25,34,1009.998408
0.3,19,1010.123544
-3.8,20,1010.250516
11.15,34,1010.486063
9.4,22,1011.115154
6.25,22,1011.257208
2.95,14,1011.347262
0.1,13,1011.466642
-0.85,11,1011.563068
3.45,20,1011.721948
-4.1,2,1011.737867
-2.85,10,1011.81944
4.75,16,1011.926939
6.6,28,1012.095977
2.25,11,1012.179879
-3.2,3,1012.210111
4.75,18,1012.349597
1.65,27,1015.460269
-4.2,3,1015.481781
-2.25,4,1015.517495
14.15,38,1015.785293
3.1,12,1015.873838
-4.1,2,1015.90109
1.15,12,1015.997805
5.4,28,1016.205087
0.75,15,1016.29961
-3.15,3,1016.320712
-1.3,16,1016.431844
21.3,47,1016.759382
-0.95,12,1016.862232
-2.45,16,1016.967762
-3.2,3,1016.988921
-3.15,3,1017.013098
13.95,46,1017.327372
-4.2,13,1017.410962
-1.45,16,1017.524634
-0.3,27,1018.499701
-2.7,9,1018.561546
-3.6,7,1018.611149
5.3,33,1018.830423
-3.5,6,1018.8778
2.25,32,1019.100898
-2.2,4,1019.135106
2.15,21,1019.271745
-1.95,11,1019.34397
-4.7,8,1019.395725
-3.55,7,1019.446829
-0.7,19,1019.58631
-3.15,3,1019.609412
3.25,19,1019.745766
-2.35,5,1019.776771
-3.3,4,1022.681906
9.05,25,1022.850039
0.55,7,1022.902169
3.35,29,1023.111679
0.4,49,1023.434886
-2.55,7,1023.484833
-3.85,11,1023.563932
-3.2,4,1023.600808
-2.8,40,1023.87848
-3.4,5,1023.916002
-1.4,6,1023.95811
-3.1,12,1024.046663
-4.5,6,1024.095309
-3.25,25,1024.263003
-1.55,7,1024.315138
-0.3,15,1024.430302
7.1,33,1024.68502
-1.0,13,1025.503287
0.75,19,1025.627768
-5.7,18,1025.769122
-3.0,12,1025.856294
-2.3,17,1025.970355
2.35,20,1026.100514
-1.25,14,1026.202562
4.45,19,1026.327331
12.55,52,1026.680452
-4.6,17,1026.839209
-3.4,5,1026.881289
-2.65,8,1026.94488
-6.0,21,1029.896047
-3.55,7,1029.941146
0.25,21,1030.087181
-4.1,2,1030.108018
-4.6,7,1030.152969
20.4,78,1030.654213
2.0,36,1030.892627
6.4,30,1031.106264
-3.8,9,1031.177128
0.2,20,1031.334238
5.1,83,1033.082269
-1.45,16,1033.195731
-4.7,8,1033.244831
1.15,31,1033.47883
7.0,25,1033.665959
2.9,45,1033.993455
-0.35,6,1034.04178
-8.4,45,1034.332826
1.4,21,1034.488702
-0.85,11,1034.566468
-1.05,14,1038.936405
1.65,18,1039.173709
5.1,24,1039.362037
-3.25,4,1039.390975
-5.1,32,1039.603917
0.05,75,1040.169667
-4.5,6,1040.217049
11.0,25,1040.38632
-1.6,10,1040.451576
-0.85,10,1040.516892
7.6,28,1040.705218
-3.6,17,1040.814051
-4.45,36,1041.510042
-2.35,16,1041.61586
14.6,39,1041.879219
7.05,36,1042.132401
-2.45,6,1042.188882
-3.55,7,1042.249029
-4.9,10,1042.332857
-4.7,19,1042.467884
0.5,18,1042.586974
8.15,23,1042.74792
4.3,20,1042.887975
-1.9,11,1042.981026
12.55,42,1046.130552
-2.9,14,1046.23717
4.45,18,1046.359147
3.4,10,1046.439854
-0.3,15,1046.541697
13.0,28,1046.756295
3.9,56,1047.147886
-4.6,7,1047.197887
-4.3,4,1047.227147
1.45,8,1047.295059
-1.15,13,1047.383281
-3.15,24,1047.548293
-2.35,6,1047.588241
8.1,25,1047.762603
2.0,55,1048.736326
-6.0,31,1048.963838
6.65,16,1049.0785
4.5,18,1049.183415
-5.0,31,1049.411886
10.95,25,1049.57832
-1.95,22,1049.737544
4.55,17,1049.847345
-4.1,2,1049.864461
0.45,7,1049.926344
30.7,95,1053.404747
-3.2,3,1053.438653
-3.35,25,1053.60956
-3.55,7,1053.680308
-4.4,15,1053.787676
-4.2,3,1053.808886
-2.6,8,1053.861369
2.6,18,1053.980118
-2.2,4,1054.009329
0.95,23,1054.157151
-1.7,9,1054.227156
3.15,32,1054.449067
1.65,16,1054.579401
-2.65,8,1054.646276
-1.5,7,1054.698564
-1.75,10,1055.394888
-1.55,27,1055.581893
3.45,31,1055.833589
-1.5,7,1055.899614
-2.85,10,1055.967278
9.85,26,1056.169598
2.3,12,1056.264683
-4.2,13,1056.381335
-1.5,17,1056.511621
-1.3,5,1056.547003
2.0,12,1056.630241
-4.5,6,1056.678475
-4.7,8,1056.747111
0.45,17,1056.864976
-1.4,16,1057.006418
-3.35,5,1057.045699
-0.1,33,1057.293675
-2.7,8,1057.344766
