#{"t_start": 1777634231.6859932, "env_id": "crossy-road-notebook/CrossyRoad-v0"}
r,l,t
-3.6,8,817.952022
-1.8,31,821.151798
1.15,31,821.373703
-3.4,5,821.406952
-2.7,29,821.586963
-2.25,5,821.62507
-2.5,7,821.686211
10.8,34,822.42058
2.15,12,822.514278
11.1,24,822.668795
2.95,23,822.826157
-1.35,15,822.939211
-1.55,17,823.054034
1.95,34,823.300211
-4.9,10,823.378769
-4.9,10,823.4553
-0.85,21,823.593992
-2.45,6,823.634025
16.05,50,824.012343
3.45,18,824.132731
-0.7,11,824.223165
-2.35,5,824.256081
5.95,35,824.487082
-2.75,10,824.565073
-1.9,20,824.69365
-4.1,2,824.712675
-5.0,11,824.781069
-3.3,4,824.806821
7.35,43,825.108346
-5.7,18,828.035004
-1.1,13,828.123347
-1.95,22,828.28906
-2.25,4,828.320916
2.2,11,828.396984
8.0,34,828.626714
-4.4,5,828.666277
-7.1,32,830.250454
8.3,24,830.456165
-0.4,27,830.646327
2.1,22,830.838415
1.65,19,831.001311
-1.4,16,831.131092
7.85,27,831.361996
15.55,51,831.77112
-4.4,5,831.819576
2.15,11,831.898336
-3.15,3,831.929336
-5.0,11,832.021628
-4.1,2,832.042634
-3.25,24,832.241508
8.25,22,832.432282
-1.15,13,832.51992
-4.95,31,832.748388
-4.5,6,832.789037
2.1,12,832.877442
-4.7,8,832.934458
0.75,26,833.11298
-2.15,13,833.2108
6.0,30,836.588742
-0.85,11,836.668456
-0.55,8,836.742192
-0.5,7,836.795635
-4.1,2,836.812866
-4.6,7,836.874009
-4.9,10,836.948273
-1.95,11,837.023987
-3.75,9,837.099776
0.55,17,838.419815
-1.7,9,838.47643
7.2,53,838.814924
12.45,30,839.003541
-3.15,3,839.024515
-1.3,5,839.064268
-4.4,5,839.098788
4.2,11,839.173391
-1.6,8,839.228725
-0.35,15,839.319738
8.7,36,839.560217
-1.7,8,839.619095
-0.55,17,839.748291
-1.65,9,839.824839
0.45,9,839.895378
-1.85,10,839.980475
-2.95,11,840.077025
-1.7,9,840.14899
-3.15,3,840.174896
-1.65,12,840.272435
6.9,36,840.575932
-5.15,23,840.765361
-1.9,11,840.846579
-1.8,13,840.942881
1.95,16,841.063429
1.0,13,841.160335
1.3,12,841.255106
-4.1,2,841.271894
0.25,9,841.335821
3.8,35,844.527218
-2.55,18,844.641284
-1.55,7,844.703507
-1.5,16,844.809095
-3.6,7,844.876722
-3.2,4,844.910437
12.0,37,845.697217
-0.35,6,845.739227
2.15,22,845.899213
0.15,41,846.202681
0.4,28,846.418545
-2.35,5,846.469229
-4.2,3,846.519704
-4.7,8,846.579416
1.5,9,846.642312
-2.8,10,846.720399
-4.4,5,846.784597
-3.6,7,846.845884
5.8,17,846.980445
-4.1,32,847.273795
3.9,15,847.395168
8.65,29,847.60514
-3.4,5,847.643152
4.05,25,847.812654
-2.45,7,847.871943
-4.5,27,848.07954
0.05,11,848.180659
-1.1,12,848.275889
25.85,65,848.800983
-3.55,7,848.865229
-3.35,5,852.134213
0.6,18,852.273694
-1.65,8,852.357164
10.65,42,852.69164
-1.05,23,853.326675
-1.95,12,853.425696
1.8,14,853.549266
-4.7,8,853.610558
-4.5,6,853.656865
3.2,11,853.738736
0.8,15,853.867892
-2.1,23,854.027698
-1.05,22,854.182583
4.55,27,854.412373
-0.7,20,854.538861
-4.3,4,854.574586
-0.4,7,854.62406
2.7,27,854.828599
-1.35,5,854.876447
3.45,20,854.997602
-1.65,9,855.053188
7.0,25,855.238938
-1.6,8,855.302773
-4.5,6,855.346303
-1.2,15,855.458039
-3.35,15,855.555124
-0.8,10,855.628333
3.35,32,855.840764
1.35,21,855.982062
1.7,17,856.09921
-4.4,5,856.134625
0.1,12,856.208867
7.15,32,859.342011
8.5,19,859.490618
-1.55,17,859.622344
3.05,13,859.72651
-3.35,5,860.555998
1.05,11,860.641523
26.5,66,861.220011
1.65,18,861.358069
0.95,24,861.551125
-4.1,2,861.580312
-4.25,14,861.684726
5.0,23,861.894311
-1.45,6,861.948777
-2.6,10,862.043487
20.95,40,862.435232
-6.45,36,862.676286
-4.4,5,862.711895
7.7,37,862.9624
-2.2,4,862.998791
2.8,14,863.114927
-3.3,4,863.151175
-3.8,9,863.238559
-2.1,23,863.437582
-2.0,11,863.529095
8.85,26,863.739764
-0.3,6,863.781229
-5.1,12,863.881805
3.9,14,863.998905
-4.4,5,864.041786
-5.1,12,864.144454
-6.0,21,867.267058
-3.05,12,867.362537
-1.7,10,867.446371
1.3,39,868.239492
3.2,32,868.462709
-2.2,4,868.505881
0.35,9,868.586294
-4.3,4,868.629131
-4.3,4,868.662199
0.9,14,868.775026
-4.2,13,868.87117
-1.45,7,868.92858
7.8,18,869.071133
-3.15,3,869.119416
3.2,10,869.206211
0.2,11,869.276795
1.8,14,869.387836
-3.2,4,869.425162
32.7,109,870.28703
-1.7,8,870.34234
-0.55,18,870.463851
-1.5,7,870.521988
-2.2,4,870.558346
-0.15,14,870.654051
36.25,91,871.333341
-0.15,13,871.426731
-3.5,6,871.485482
-1.7,10,871.558823
1.2,13,871.657254
6.6,27,874.807382
16.05,61,875.677777
-3.75,19,875.81459
1.95,33,876.034467
-2.4,6,876.074311
1.1,11,876.153433
0.5,19,876.274921
-4.25,17,876.410006
1.6,18,876.552246
-3.4,5,876.590253
-0.6,8,876.642058
-4.1,2,876.663968
1.1,25,876.860251
8.4,31,877.111337
-3.25,4,877.151971
-2.85,10,877.255566
10.1,24,877.434504
-0.3,25,877.631694
0.2,12,877.739641
-2.55,17,877.855091
-4.1,2,877.874194
0.15,11,877.956415
-3.05,12,878.04289
12.3,36,878.301285
-3.7,9,878.360936
4.8,17,878.482295
-1.85,42,878.762633
-4.1,2,878.780651
1.0,15,881.907991
-3.8,9,881.978939
5.25,21,882.74028
-3.45,6,882.780837
-4.2,3,882.804713
-3.45,16,882.932578
-4.8,9,883.005231
1.6,17,883.119262
-5.4,25,883.297796
5.45,20,883.458072
-1.2,85,884.046058
4.45,20,884.19439
-4.2,3,884.216131
-4.4,5,884.26172
-2.65,8,884.325799
-3.15,3,884.352797
-4.3,4,884.392172
-1.35,5,884.430706
-4.2,3,884.457233
1.05,23,884.614437
2.05,15,884.729601
15.25,68,885.200541
0.85,27,885.384183
-2.25,5,885.430439
-3.65,8,885.493494
-1.4,6,885.544675
-1.9,20,885.683928
-0.2,25,885.869882
11.75,48,886.248492
1.3,41,890.4075
-2.25,4,890.441965
12.85,47,890.78012
-3.8,9,890.845454
-3.15,3,890.867557
2.65,16,890.979167
-3.15,13,891.076118
12.5,43,891.397648
-1.85,11,891.487068
-1.75,9,891.544841
-2.25,4,891.577862
2.25,11,891.654146
8.3,32,891.872342
-5.2,13,891.972854
-2.2,24,892.113738
-4.8,29,892.309789
-4.1,2,892.326367
2.85,16,892.454086
0.4,8,892.520652
2.4,19,892.679313
0.5,28,892.881994
-1.6,10,892.956349
2.35,19,893.07615
1.9,14,893.172086
-3.15,3,893.195411
1.95,15,893.303926
-3.25,4,893.330862
-3.35,15,893.452262
7.05,34,893.702628
7.45,30,897.467285
-4.5,16,897.570507
10.7,47,897.909475
0.9,13,897.996602
12.5,30,898.224656
0.65,36,898.486216
-1.4,5,898.522068
5.35,30,898.719239
3.3,10,898.79411
0.9,25,898.951638
1.25,12,899.029691
-2.75,19,899.174161
6.95,26,899.363377
-3.8,9,899.433964
6.25,24,899.592598
18.05,70,900.064361
-3.5,7,900.113102
-1.2,14,900.203058
-3.4,6,900.237633
6.35,41,900.531679
-3.2,3,900.552476
-3.2,3,900.577961
-2.25,5,900.622459
2.75,16,900.778807
-0.55,8,900.842664
-3.65,8,900.906427
-4.3,4,900.94446
-4.2,3,900.975645
2.15,23,904.77895
0.1,12,904.866962
-1.65,9,904.935543
-0.9,10,905.027723
-3.2,13,905.114434
1.25,10,905.180287
-4.5,6,905.236209
6.85,45,905.543937
-1.25,5,905.57792
-0.9,22,905.751536
-3.35,15,905.86542
13.3,61,906.279495
7.0,66,906.908955
6.3,50,907.407779
4.85,16,907.539112
-3.65,8,907.624723
1.95,14,907.749814
-0.75,11,907.84739
-4.3,4,907.89673
-1.1,13,908.016845
-2.35,5,908.059228
8.7,30,908.320399
0.4,19,908.463267
-6.5,36,911.765682
-3.7,9,911.851894
0.9,14,915.299516
21.2,48,915.613141
-3.4,5,915.653814
-1.65,8,915.719489
1.6,16,915.839775
-2.9,12,915.918219
-1.25,15,916.061918
2.6,26,916.221117
-3.25,5,916.263666
-5.6,17,916.392399
-0.95,21,916.542285
-3.35,5,916.577874
5.0,16,916.699037
-3.7,8,916.780236
-0.4,37,917.040557
-3.7,8,917.091861
-4.3,4,917.115459
-4.5,6,917.163201
-2.9,12,917.260571
3.8,16,917.372138
1.75,19,917.483474
-4.15,13,917.560107
2.85,16,917.658935
-4.1,2,917.673466
21.2,119,918.577198
-3.15,3,918.602223
-0.8,11,918.682976
3.85,24,919.414673
4.95,26,923.497977
20.25,46,923.895324
-2.25,5,923.950382
3.65,28,924.292712
-1.35,6,924.368932
15.0,46,924.960051
-1.3,5,925.034515
-4.6,7,925.112856
-2.85,22,925.313469
-5.3,14,925.452318
14.25,54,925.950583
7.75,28,926.161366
0.6,16,926.294756
-4.7,8,926.364536
-2.55,7,926.437112
-4.2,3,926.470766
2.7,18,926.622135
-5.05,22,926.894261
-0.55,8,926.979617
-4.3,4,927.025265
2.0,13,927.168038
-4.5,6,927.241322
-3.2,3,927.270953
-0.25,15,927.390498
13.5,32,927.695979
4.85,24,927.930552
-3.15,3,927.961506
0.8,59,929.157474
-2.7,8,933.035399
9.95,41,933.429742
-2.35,5,933.483682
-0.3,16,933.61828
3.85,15,933.729614
12.5,41,934.22526
23.5,85,934.898899
-3.45,6,934.947933
-2.45,7,934.995662
0.7,15,935.117399
0.2,10,935.18713
0.85,13,935.272856
-3.75,9,935.33182
-2.5,6,935.380575
4.85,36,935.622826
-0.7,19,935.765272
8.75,39,936.013572
11.45,33,936.246734
-2.25,4,936.272403
1.2,11,936.346899
-3.6,7,936.388752
-1.15,14,936.478065
-1.65,9,936.541756
-4.5,6,937.21221
-3.85,10,937.28245
4.2,21,937.442963
4.1,12,937.528224
-4.1,2,937.550764
6.85,26,940.450742
8.1,35,940.680303
-3.8,9,940.742862
10.7,29,940.934188
-0.35,6,940.979702
4.6,18,941.110615
-4.3,14,941.202508
0.4,10,941.284493
-4.5,26,941.457469
6.85,26,941.649179
0.0,33,941.865625
-1.85,14,941.975063
-4.1,2,941.993498
-2.45,6,942.040037
-3.0,23,942.197602
-2.2,4,942.226991
-4.2,3,942.251228
-5.7,18,942.383115
11.65,43,942.680151
4.5,39,942.932389
-4.0,11,943.019677
-2.75,9,943.076138
-4.4,5,943.119552
-0.9,12,943.209002
11.75,37,944.069975
0.0,29,944.273395
-3.45,6,944.323355
17.3,56,947.201449
2.55,20,947.331604
4.45,40,947.56815
-4.8,9,947.621121
-3.5,6,947.6697
-4.15,14,947.768043
-3.2,3,947.792756
13.4,43,948.132236
-3.45,6,948.16986
-2.65,18,948.284305
-2.05,12,948.383714
-1.15,13,948.474566
-1.1,33,948.671352
-1.3,5,948.705233
-2.9,11,948.78219
-2.85,10,948.848162
0.8,15,948.931126
-0.65,8,948.988105
-1.5,16,949.099416
0.05,12,949.186771
-4.1,2,949.208272
-3.35,5,949.240021
13.4,32,949.514437
-3.8,9,949.570831
8.6,38,949.804685
-1.6,8,949.865444
-2.1,23,950.409531
1.75,26,950.576248
-3.95,43,950.833428
-2.3,6,950.869493
4.5,22,953.599624
11.75,38,953.837498
8.8,30,954.037438
-1.9,22,954.165998
-4.3,4,954.206005
-0.55,18,954.320628
2.75,16,954.44914
2.9,25,954.656461
-4.2,3,954.679828
-2.25,25,954.84679
9.65,27,955.036261
3.9,36,955.279778
-1.35,5,955.327848
4.75,40,955.613996
-3.35,5,955.655448
3.6,21,955.804644
-4.05,12,955.874148
5.0,15,955.980631
-0.5,8,956.0312
4.15,22,956.164618
-2.8,10,956.231699
-2.2,4,956.264613
5.3,21,957.051734
-4.3,4,957.088094
-0.2,14,957.179235
5.0,77,960.313602
8.4,33,960.521956
-1.75,20,960.646076
-4.3,4,960.679327
2.25,30,960.875426
-4.7,8,960.937258
-3.85,10,961.053504
-3.65,9,961.112928
1.4,9,961.169885
14.75,79,961.665451
3.8,15,961.782471
-2.3,5,961.823209
-1.9,33,962.066644
-4.1,2,962.083875
-0.6,8,962.142832
-2.7,9,962.214166
2.4,17,962.331815
4.95,24,962.489918
-0.15,14,962.578812
3.1,23,962.71792
7.2,35,962.94595
4.3,12,963.690172
7.1,16,963.795007
1.65,26,963.956342
-4.2,3,963.978304
-2.25,4,964.012555
5.25,22,964.16979
8.3,30,964.360338
0.45,39,967.167952
1.05,13,967.246533
-3.25,4,967.281531
11.85,38,967.53214
-3.35,5,967.57501
-2.9,22,967.73009
1.75,16,967.847595
-0.65,19,967.972503
-4.3,4,968.005504
0.45,18,968.12587
-2.4,15,968.221923
12.55,32,968.425853
-1.15,16,968.546304
-0.6,8,968.604239
2.35,9,968.685597
-0.75,10,968.745852
-3.7,8,968.801568
0.65,7,968.860845
2.8,27,969.020926
12.0,35,969.253251
-3.6,7,969.302248
-4.7,8,969.357338
-0.6,19,969.486377
-1.75,9,969.550473
-1.0,22,970.106636
1.1,12,970.176703
-0.45,27,970.337798
-1.4,6,970.380075
-2.65,18,970.498191
-0.9,12,970.586708
-3.2,3,970.609439
-2.0,13,970.702729
-4.2,3,970.729033
2.45,18,973.613384
-1.45,6,973.67689
3.1,12,973.815569
4.95,25,974.125482
3.3,20,974.331952
-2.35,5,974.380168
-0.7,20,974.556961
-4.1,2,974.591719
-4.5,6,974.653044
-1.7,9,974.720599
-0.85,21,974.858096
-4.4,5,974.896403
1.6,16,975.011061
19.35,62,975.413197
-1.25,5,975.451053
-2.55,7,975.497396
9.3,22,975.655061
19.2,63,976.074195
-1.85,31,976.256747
5.15,13,976.356182
-3.2,4,976.383803
-5.1,22,977.200936
1.3,19,977.323997
-1.35,6,977.374989
-3.2,4,977.415627
2.6,17,977.523245
-2.65,9,977.594144
-4.5,26,977.758487
1.25,20,977.888796
-2.45,6,977.929502
-2.45,27,980.649228
-4.3,4,980.692616
2.3,10,980.780166
1.95,13,980.890909
3.2,12,980.991631
-2.45,6,981.030315
-3.3,4,981.062409
2.6,27,981.250867
-3.8,9,981.311946
-1.95,13,981.393958
-2.45,6,981.436691
7.45,39,981.679192
19.9,61,982.087604
3.7,27,982.2678
10.6,39,982.497049
-2.25,14,982.590379
-1.25,14,982.691204
0.2,10,982.768204
-9.0,51,983.150352
2.65,16,983.808969
2.65,28,984.022557
-4.2,3,984.04655
1.05,12,984.126107
8.1,33,984.364018
3.1,13,984.450676
20.05,49,987.400297
1.15,12,987.47939
0.6,16,987.576349
14.4,32,987.784093
-3.65,8,987.839743
7.3,32,988.037761
2.9,13,988.131634
-2.15,13,988.22856
7.3,20,988.369902
6.8,36,988.635593
0.05,23,988.806139
-4.25,14,988.917912
-0.35,6,988.960701
3.2,22,989.101766
-3.55,7,989.14987
11.35,42,989.460163
-0.6,9,989.535517
6.0,15,989.653951
-4.2,3,989.682239
-4.2,3,989.705695
-2.5,17,989.828976
-0.65,19,990.387884
-3.15,3,990.419746
-5.2,13,990.518198
1.85,43,990.79472
-3.6,7,990.84782
11.45,21,990.981407
-3.6,8,991.048702
3.4,29,991.249484
-1.75,9,991.319936
-0.45,8,991.36993
-3.25,4,994.109256
-4.3,4,994.14483
0.15,12,994.222052
2.65,18,994.325394
8.8,28,994.501032
-4.1,2,994.51984
-1.95,11,994.606236
-1.05,13,994.709573
0.45,29,994.880723
8.1,29,995.063946
-1.55,7,995.112285
1.1,12,995.192204
6.2,32,995.3983
-3.85,11,995.467123
-3.15,3,995.486847
-2.45,6,995.534113
2.1,24,995.696046
-2.8,10,995.765527
-1.3,16,995.879602
-0.65,9,995.939399
-4.5,6,995.976166
-2.4,7,996.029106
-1.55,17,996.153081
-3.8,19,996.298148
8.3,52,997.329836
-3.15,3,997.360197
-1.55,7,997.411712
-1.3,15,997.516722
-4.3,4,997.552243
11.75,40,997.836272
2.1,23,997.993799
3.65,31,998.185741
-3.05,22,1001.177711
17.4,42,1001.45057
-3.65,8,1001.507236
-3.15,3,1001.534889
28.45,97,1002.164768
2.45,30,1002.363652
14.65,38,1002.636476
6.7,17,1002.78301
5.1,24,1002.979157
-0.2,14,1003.09696
6.15,24,1003.296828
0.45,17,1003.443976
4.25,22,1004.194919
0.8,26,1004.37567
0.55,18,1004.503492
-4.1,2,1004.521326
0.45,7,1004.574424
-5.2,13,1004.659798
1.5,8,1004.717574
1.15,13,1004.815384
-2.65,8,1004.873456
0.9,23,1005.03641
9.8,37,1005.301367
-0.6,8,1005.361151
1.6,18,1008.37187
4.4,19,1008.509387
-0.2,15,1008.610683
-4.3,4,1008.637772
-2.9,10,1008.721161
-2.7,9,1008.791553
0.45,9,1008.85679
-0.45,7,1008.906509
3.05,23,1009.088677
4.2,21,1009.259132
-3.45,6,1009.311317
-4.3,4,1009.3608
1.2,21,1009.527269
19.05,59,1009.931314
-3.35,5,1009.969282
-0.85,11,1010.050097
0.55,17,1010.156431
2.1,12,1010.22642
-0.15,14,1010.314658
-1.45,6,1010.351847
5.1,13,1010.452941
8.0,69,1011.398335
3.25,12,1011.516921
-4.3,4,1011.548591
7.55,38,1011.849265
17.5,43,1012.126881
16.0,61,1015.502134
2.4,32,1015.722791
3.05,32,1015.982806
-2.1,13,1016.089348
-2.2,4,1016.122056
4.25,52,1016.476535
-3.45,16,1016.588407
-2.25,25,1016.750389
-1.5,7,1016.807305
10.35,32,1017.051059
-1.9,12,1017.122699
0.7,17,1017.241663
1.7,18,1017.36517
5.75,26,1017.545478
0.4,29,1018.53333
-4.45,17,1018.652778
-1.85,23,1018.796373
3.15,21,1018.952642
-4.5,6,1018.999163
-4.6,17,1019.116027
-1.95,13,1019.204412
0.85,44,1019.496384
-3.4,5,1019.541297
-1.3,15,1019.649409
-0.5,6,1019.695042
-0.8,20,1022.708915
-0.1,12,1022.786326
-0.55,39,1023.070569
-3.1,14,1023.169636
10.45,30,1023.358693
-2.25,14,1023.454562
1.5,18,1023.582958
-2.75,9,1023.652812
-1.25,26,1023.830343
0.95,14,1023.937018
1.0,12,1024.017768
-1.6,8,1024.080936
-3.5,16,1024.187721
12.35,40,1024.486204
-2.6,8,1024.555337
8.65,29,1024.761331
-2.4,6,1025.535923
-1.05,22,1025.690992
-0.65,9,1025.751134
15.4,52,1026.11303
-4.1,2,1026.128567
5.2,22,1026.276958
-4.95,23,1026.439652
0.6,18,1026.564281
0.05,24,1026.729492
-0.5,8,1026.806087
7.5,38,1029.895048
-0.05,13,1029.987427
19.55,86,1030.560061
-3.7,18,1030.675775
1.25,20,1030.810533
4.45,20,1030.934252
-0.9,11,1031.013855
-3.15,3,1031.035987
-1.9,10,1031.104213
-1.3,16,1031.238361
0.4,18,1031.373721
4.2,23,1031.541183
0.5,17,1031.658043
-4.1,2,1031.682034
1.2,10,1031.759675
1.05,12,1032.984054
7.55,59,1033.418669
-0.6,11,1033.491338
4.5,30,1033.720095
10.55,29,1033.930449
-2.25,15,1034.033052
-1.8,20,1034.16566
-0.7,8,1034.21606
4.1,15,1034.314176
5.45,19,1034.449709
-2.2,4,1034.477989
-4.2,3,1034.510054
0.0,14,1038.824435
-1.6,8,1038.915348
2.95,24,1039.211923
-1.3,15,1039.331729
20.75,45,1039.641911
-2.2,4,1039.687658
-4.1,2,1039.712646
-4.05,13,1039.804368
-1.85,10,1039.878897
3.95,16,1039.99467
8.2,42,1040.2967
-4.4,5,1040.337003
2.7,25,1040.492879
-3.8,9,1040.565221
3.6,28,1040.741918
3.85,25,1040.898832
-3.15,13,1041.445132
6.25,22,1041.592862
8.75,69,1042.074642
0.65,28,1042.291724
-4.2,3,1042.317821
11.25,34,1042.560326
-0.4,18,1042.663692
-2.65,8,1042.733018
-3.15,3,1042.763016
0.0,13,1042.849885
-2.9,10,1042.925314
-2.3,5,1042.966494
-2.4,5,1043.009794
-3.55,7,1043.058941
4.65,16,1046.000076
-3.45,6,1046.052531
1.4,19,1046.19731
-0.15,14,1046.304709
-0.9,10,1046.377704
0.8,15,1046.479034
16.15,37,1046.7539
-3.1,13,1046.852126
-5.0,11,1046.941589
3.1,67,1047.411109
-3.1,13,1047.48879
10.9,29,1047.694185
-8.3,44,1048.585935
2.25,21,1048.733734
5.2,22,1048.898209
2.7,16,1049.026498
2.45,38,1049.268939
-0.55,8,1049.324817
-0.4,16,1049.44772
4.85,25,1049.614269
2.5,20,1049.757681
11.0,48,1050.086876
2.7,18,1052.986463
-3.25,4,1053.018028
2.8,24,1053.20838
-0.1,13,1053.310907
-5.2,13,1053.420202
-4.4,5,1053.464857
3.95,13,1053.548167
-4.3,4,1053.57816
-14.35,125,1054.464115
-4.1,2,1054.482006
-3.05,12,1054.571439
-1.7,8,1054.633929
6.3,51,1055.629706
-4.3,4,1055.669789
-2.7,9,1055.740189
-0.55,9,1055.804193
-4.2,3,1055.831372
13.6,41,1056.152573
-2.65,8,1056.223311
6.6,19,1056.379121
0.5,9,1056.452207
-3.45,6,1056.499921
3.9,25,1056.676462
8.0,33,1056.936852
-1.3,6,1056.989845
1.65,26,1057.194105
0.95,13,1057.285672
