#{"t_start": 1777634231.6929932, "env_id": "crossy-road-notebook/CrossyRoad-v0"}
r,l,t
0.2,11,768.762067
-4.4,5,768.799497
1.7,28,768.998933
-1.25,5,769.041246
1.5,18,769.168418
2.7,16,769.296391
-3.25,4,769.325325
-3.2,3,769.349162
-3.25,15,769.464572
-3.15,3,769.493598
1.95,16,770.901045
-2.2,4,770.937095
-4.4,26,771.157733
-4.1,22,771.312438
-3.75,9,771.377889
-3.95,11,771.452836
-2.65,8,771.510953
-0.05,26,771.705273
2.85,25,771.894863
2.5,17,772.049006
-0.8,10,772.125907
-1.0,12,772.220721
11.9,59,772.666235
-0.6,19,772.8069
-2.7,20,772.935246
0.75,25,773.1245
1.25,10,776.182984
2.15,12,776.27215
-2.5,22,776.456608
13.35,32,776.692566
0.0,12,776.794928
-3.45,6,776.853641
-4.2,3,776.881449
3.05,14,777.002454
-0.8,11,777.088361
-3.6,7,777.153376
6.2,72,778.11474
-1.3,5,778.162002
-6.0,21,778.316114
-4.2,3,778.348626
-4.1,2,778.367754
8.0,36,778.639976
-4.1,2,778.656096
-1.05,12,778.748955
-4.15,13,778.830893
1.8,16,778.930641
2.6,28,779.128356
11.85,37,779.389425
-2.55,8,779.446991
1.3,12,779.531871
-4.5,6,779.574415
-3.3,4,779.603681
7.05,38,779.876353
5.75,17,779.992451
-4.1,2,780.013575
-2.45,16,780.119134
4.95,27,780.313051
-4.2,3,780.333174
-1.15,34,783.578632
-3.15,3,783.604627
16.6,84,784.169493
1.0,24,784.310736
1.5,17,784.438872
5.75,15,784.533787
-3.25,14,785.225199
-1.6,8,785.301226
14.1,46,785.663166
-4.3,4,785.692535
5.8,17,785.823273
-0.6,8,785.88651
-1.5,17,785.996888
2.95,46,786.314391
-3.85,10,786.391637
3.2,12,786.489932
-2.7,9,786.562576
3.85,18,786.683854
-1.4,17,786.808016
0.35,10,786.883072
-0.95,12,786.982067
-3.2,3,787.013877
-4.1,2,787.028883
-3.65,8,787.090744
-4.4,5,787.129593
-2.6,7,787.18221
0.35,10,787.289778
-0.25,16,787.402215
2.15,15,787.525874
-5.0,11,787.624
-1.0,23,791.14993
1.0,13,791.246861
-5.7,18,791.373913
-1.1,13,791.470169
-2.9,40,791.781432
-2.75,12,791.868083
0.85,24,792.043052
-2.0,14,792.13671
3.6,39,793.771212
-4.0,11,793.872026
-2.7,20,794.010707
-5.4,25,794.178334
-2.4,7,794.229552
19.9,60,794.631258
-6.4,36,794.86036
-3.9,20,794.977712
-2.25,15,795.073222
-3.5,17,795.199479
3.7,16,795.332316
-1.75,21,795.489413
-2.5,7,795.534698
-6.85,40,795.810426
4.95,17,795.933921
-1.35,15,796.061461
3.95,25,799.341437
6.7,19,799.496609
-3.9,20,799.661516
-2.4,30,799.8947
-2.35,6,799.950016
-1.4,6,799.995981
-3.95,11,800.071881
-1.35,26,800.266268
-2.65,8,800.331187
-1.75,10,800.403932
-4.4,15,801.008143
-3.3,25,801.184825
3.05,23,801.353765
-1.4,15,801.476437
6.45,30,801.68629
-2.15,13,801.776765
23.4,54,802.121871
-0.05,14,802.226132
-4.6,7,802.279124
-4.1,2,802.298328
0.1,14,802.40539
-0.8,10,802.493171
0.7,27,802.685741
2.5,32,802.926775
-3.8,39,803.218107
0.95,24,803.379562
-3.6,27,806.571867
-4.25,25,806.770469
29.5,161,808.376432
5.55,32,808.610589
-3.3,4,808.642598
2.75,27,808.841668
4.25,21,808.972365
-4.0,32,809.235814
0.3,9,809.29669
-3.35,5,809.335785
4.0,27,809.526795
-4.5,6,809.572797
-3.85,10,809.635552
-2.4,16,809.739296
-4.4,15,809.859355
-3.65,9,809.923014
-3.25,14,810.022354
12.15,54,810.44934
3.2,20,810.602407
-3.6,7,810.665232
-4.1,2,810.682107
-3.6,27,813.86113
-2.55,7,813.908787
-4.5,6,813.955052
-0.85,21,814.104854
-0.85,10,814.176504
-4.5,6,814.221243
7.15,25,814.395121
-4.45,16,814.500099
7.8,49,815.463832
9.35,35,815.742044
12.7,52,816.136902
-4.1,2,816.150529
-1.05,14,816.267732
-3.15,3,816.292967
-1.65,43,816.633472
-1.5,7,816.679259
-0.45,16,816.799586
5.55,20,816.927973
-2.8,10,816.992468
2.2,21,817.135171
7.15,26,817.312368
-1.45,16,817.42465
-3.4,25,817.629522
-4.1,2,817.646745
1.7,16,817.763084
0.85,13,817.862535
-1.35,6,817.919186
-2.65,9,817.993494
4.5,31,821.192703
-2.55,7,821.239903
-3.55,7,821.296403
-2.35,35,821.51788
-3.35,35,821.779897
-3.35,15,821.880355
-1.85,23,822.544067
-4.1,12,822.619078
-1.3,15,822.708724
6.75,18,822.843293
-2.45,6,822.888625
10.0,45,823.207343
9.65,28,823.413476
5.3,20,823.557196
-2.75,11,823.63549
-2.95,11,823.721237
-3.95,11,823.792248
-3.15,3,823.816442
-0.9,10,823.889813
-4.2,3,823.912169
-3.45,6,823.958341
2.6,20,824.097418
13.2,123,824.952652
6.85,55,828.137855
1.35,9,828.204823
-1.45,7,828.248543
5.3,21,828.406311
0.75,17,828.519084
-2.25,4,828.552361
-1.85,11,828.625701
-6.8,29,830.158518
-4.3,4,830.196062
-4.1,2,830.216522
2.8,27,830.469667
12.05,37,830.74453
2.3,52,831.182597
-2.7,9,831.259228
13.7,50,831.667271
-3.15,3,831.700779
-3.05,12,831.782376
1.0,14,831.898449
3.55,19,832.069893
-4.85,40,832.392285
3.1,43,832.713559
9.1,35,832.966851
-0.45,16,833.071011
10.6,50,836.598063
11.75,29,836.829858
2.05,13,836.931262
-0.85,12,837.023993
-2.25,4,837.051715
1.25,12,837.152159
10.3,71,838.797745
7.95,25,838.95687
-2.25,27,839.143511
-3.9,10,839.211242
-2.0,42,839.487533
-1.25,14,839.587554
0.85,13,839.680168
-3.35,5,839.7216
-4.3,4,839.754577
-3.5,6,839.800396
1.7,15,839.93248
-3.7,8,839.998379
-4.3,4,840.035389
-2.85,10,840.110645
1.1,11,840.212369
5.25,23,840.373943
9.6,43,840.747239
-0.6,9,840.809058
7.7,17,840.947122
5.55,17,841.083352
8.4,21,841.23125
0.0,13,841.334088
-2.4,5,841.375347
8.7,49,844.649288
6.9,27,844.850555
-1.4,6,844.910439
0.15,11,845.513344
-0.05,12,845.600489
-3.7,8,845.651487
-5.2,13,845.745198
-0.55,27,845.942204
0.8,14,846.043824
-1.2,24,846.218363
-4.1,2,846.234885
-3.5,6,846.283538
4.35,24,846.500257
3.75,20,846.655458
-2.8,10,846.737445
-2.7,9,846.824815
0.35,19,846.989079
15.9,51,847.420907
1.95,23,847.581583
0.85,26,847.76792
-4.2,3,847.789065
-3.3,4,847.832292
-3.7,8,847.887504
-0.45,7,847.943844
2.05,13,848.035003
2.4,19,848.215806
-4.7,8,848.27489
-2.85,10,848.345003
1.0,34,848.614146
-4.4,5,848.651021
12.25,33,852.176779
9.4,34,852.452204
-2.35,5,852.498666
7.15,32,853.187073
-3.4,6,853.240211
2.2,23,853.441859
-2.65,9,853.516602
10.15,24,853.700359
-4.3,4,853.739516
-4.1,2,853.77053
8.45,31,853.98152
1.45,8,854.044251
-3.55,21,854.193239
2.9,15,854.326965
-2.9,10,854.410731
-0.55,17,854.507854
-4.5,17,854.647434
0.15,12,854.733534
-2.8,10,854.805484
-4.3,4,854.841066
-4.1,2,854.859076
-1.65,49,855.180166
-4.05,22,855.357411
2.65,36,855.604574
-1.65,11,855.684518
17.15,51,856.021058
4.05,34,856.263068
-0.75,10,856.350302
-1.0,12,859.312877
1.95,12,859.410448
1.15,10,859.488626
-2.45,6,859.523411
-3.15,3,859.546717
7.75,41,860.667001
6.1,33,860.935173
-4.2,3,860.971401
3.5,18,861.1471
1.1,51,861.56123
-5.4,15,861.683726
-2.45,7,861.746873
-1.4,6,861.810163
1.4,18,861.964246
14.8,52,862.460031
-3.25,14,862.552292
7.65,30,862.749096
5.5,19,862.875043
-8.3,95,863.685746
-3.65,18,863.811247
-3.15,3,863.843676
0.05,14,863.949851
-2.3,4,864.000026
-3.5,6,864.048141
-3.75,9,864.11834
12.75,29,867.305498
2.05,13,867.417535
14.05,37,868.186805
6.8,38,868.470615
0.3,20,868.662552
-0.3,6,868.714581
7.8,28,868.930325
-2.2,4,868.965349
1.5,8,869.024632
-2.5,6,869.07532
-2.45,8,869.156923
-4.1,2,869.176412
10.55,49,869.542943
2.4,10,869.617563
-3.2,3,869.647009
-3.75,9,869.712465
-2.25,5,869.753059
8.3,34,870.005925
-4.1,2,870.027529
-3.15,3,870.05324
-2.8,9,870.128588
-3.15,3,870.152449
0.9,13,870.268766
-2.5,18,870.39525
-0.3,15,870.502898
10.95,26,870.711612
3.55,19,870.857823
-2.65,18,871.002162
-0.4,17,871.122782
1.7,48,871.46848
-3.7,8,871.525581
-0.45,7,871.586606
5.15,24,874.705886
-2.8,10,874.771893
-2.3,4,874.8181
-0.6,8,874.870131
-3.65,8,875.396324
16.1,48,875.713518
5.0,23,875.874957
9.75,66,876.313655
4.25,14,876.427454
-3.1,12,876.516804
-2.85,30,876.751092
-1.95,11,876.835161
-2.45,6,876.88403
1.3,10,876.97013
4.3,23,877.161941
6.45,31,877.414773
-3.7,8,877.487613
-2.6,17,877.613139
0.25,10,877.704978
7.7,28,877.910589
5.5,20,878.059127
14.75,40,878.337842
13.9,59,878.740507
9.6,40,882.068125
7.9,51,883.056245
-3.9,10,883.124599
-3.1,12,883.208412
-3.15,3,883.234197
5.05,23,883.403702
14.3,46,883.718603
-5.45,47,884.063731
-7.0,31,884.295976
-2.6,7,884.357798
-3.2,3,884.392664
-4.55,17,884.515353
-1.65,8,884.570038
-0.8,40,884.848966
-3.2,4,884.877191
-7.2,33,885.093476
-3.55,7,885.15862
-4.65,18,885.277529
9.55,32,885.52635
-4.1,2,885.553658
4.05,45,885.880773
4.25,22,886.049865
-4.2,3,886.078599
1.25,20,886.223934
-4.3,4,886.267612
0.45,8,889.392926
-1.45,7,890.199295
0.2,10,890.278811
-4.4,5,890.321085
-4.7,8,890.382483
7.85,27,890.58919
-1.65,9,890.669564
0.3,19,890.7984
1.95,16,890.90968
-3.6,18,891.035758
11.1,28,891.24613
5.55,28,891.463434
9.2,42,891.76111
-1.65,18,891.882802
-0.55,8,891.943056
2.45,71,892.420506
-5.3,14,892.53837
-3.65,8,892.611703
-0.55,8,892.680684
-0.05,33,892.910206
-3.5,6,892.962687
-1.0,23,893.107986
9.95,40,893.397457
0.05,15,893.522438
-4.8,9,893.583186
6.75,18,893.714257
3.6,18,893.861179
3.35,29,897.59978
-4.8,19,897.728734
9.25,42,898.017056
0.15,11,898.100911
2.35,21,898.256251
-4.7,8,898.313851
-2.45,6,898.3596
2.15,12,898.441228
-4.1,2,898.458287
-0.3,15,898.569835
1.2,11,898.638101
7.75,47,898.958687
1.95,43,899.257371
12.05,69,899.733154
-0.55,10,899.804667
11.75,39,900.075136
0.85,25,900.236679
-0.7,9,900.300253
-2.35,6,900.358835
4.05,32,900.578071
-1.05,15,900.705717
25.5,80,904.999022
-2.7,9,905.063924
2.3,20,905.204267
14.5,42,905.489787
1.8,15,905.609128
2.95,14,905.710925
-4.7,8,905.775841
-0.6,8,905.832975
-2.25,5,905.879785
-0.6,18,905.996661
-3.7,18,906.123166
-2.3,4,906.151018
5.65,37,906.400999
-4.1,2,906.426969
-3.2,4,906.476705
-2.55,17,906.621585
-1.45,16,906.800929
-1.55,18,907.008165
-0.3,26,907.273094
7.4,31,907.538919
-4.1,2,907.570003
-0.65,9,907.645418
-0.35,6,907.699418
-1.9,10,907.788511
-4.6,7,907.853733
-4.35,15,907.996155
0.45,9,908.085645
-0.5,19,908.245154
-3.2,3,908.270281
10.05,25,908.470442
2.2,21,908.661899
8.7,28,911.896038
-2.5,6,911.962846
-3.5,6,915.313559
3.7,28,915.485607
1.25,19,915.625236
0.4,8,915.687416
-3.2,3,915.716993
2.4,9,915.786669
0.3,9,915.850441
-0.2,15,915.956149
0.5,7,916.024352
-4.2,14,916.123665
-5.3,14,916.205103
-1.35,6,916.263666
2.55,34,916.507135
4.3,31,916.748209
-3.35,5,916.800074
-1.9,12,916.895359
-0.5,17,916.998507
4.2,34,917.239016
1.5,39,917.499509
5.9,14,917.582144
-2.3,5,917.611235
0.55,41,917.958914
0.15,11,918.048473
-3.45,16,918.153645
1.45,30,918.367396
-3.2,3,918.396446
8.7,49,919.270252
-3.05,12,919.374566
-3.45,6,919.429266
-1.5,7,919.513807
-0.45,7,919.623554
5.2,23,923.626788
3.35,31,923.861292
5.1,27,924.18815
-1.55,28,924.565992
-1.25,16,924.778183
-0.95,12,924.901837
-3.3,4,924.963218
-1.55,18,925.170289
-6.6,27,925.410997
-3.15,3,925.451063
5.45,21,925.631449
-0.9,21,925.820566
5.95,37,926.127249
-0.35,15,926.251446
2.9,14,926.385071
-3.3,16,926.539283
3.05,33,926.910358
9.7,57,927.484892
-3.1,22,927.677874
-2.5,7,927.754757
-4.2,3,927.789518
4.85,14,927.912941
1.8,14,928.04583
-2.0,22,928.91466
-2.5,6,928.966723
-3.35,5,929.016357
-2.3,5,929.06072
2.2,12,929.177654
17.35,34,933.303662
14.55,34,933.60217
-3.4,5,933.641634
0.4,8,933.691433
-4.9,10,933.789472
-4.2,3,933.816586
19.3,59,934.459086
-0.85,23,934.647567
6.65,27,934.846205
5.4,19,934.977681
-3.3,6,935.035664
4.75,25,935.213129
2.1,22,935.362857
-4.5,6,935.405568
0.95,14,935.496281
-4.8,19,935.633307
-2.15,14,935.730837
3.45,21,935.873545
-4.4,5,935.904785
0.35,20,936.033138
-2.8,10,936.106206
-0.15,14,936.189058
-2.95,11,936.281614
15.6,33,936.496774
-5.9,20,937.260149
-3.8,9,937.320535
-4.1,2,937.33906
-4.4,5,937.374712
-4.5,16,937.498332
-3.15,3,937.527466
-1.7,11,937.612678
-3.1,12,940.40324
-4.1,2,940.420353
-4.3,4,940.461527
-2.7,18,940.570009
-1.1,14,940.656673
-2.55,17,940.774838
2.6,17,940.889183
2.7,28,941.086376
-1.9,30,941.310755
5.4,22,941.458836
-1.95,11,941.540237
-0.4,18,941.672705
-2.25,4,941.701817
9.05,32,941.907611
-1.15,25,942.092672
-4.8,9,942.151162
-4.15,13,942.257486
1.0,12,942.341389
-1.45,18,942.466825
7.75,25,942.636043
-5.7,28,942.822428
-4.35,15,942.912444
-6.0,21,943.075744
-4.6,7,943.143507
7.4,42,943.40095
2.35,11,944.104593
5.25,24,944.277013
-3.15,3,944.299238
-0.6,9,944.363927
-4.1,2,944.380456
-4.3,4,944.41421
-5.8,19,944.527066
6.95,24,947.201567
14.4,44,947.460331
-1.4,5,947.491786
-1.15,25,947.652957
-4.1,2,947.675252
-2.25,15,947.776118
-3.5,6,947.830112
-4.6,7,947.895118
-1.3,14,948.006955
-3.15,3,948.029262
11.0,36,948.262312
-3.15,3,948.293161
-1.9,11,948.383456
-3.75,9,948.436465
-1.35,5,948.480188
-2.0,12,948.546447
-2.0,12,948.612381
-4.3,4,948.639226
7.8,17,948.753792
-0.05,12,948.831134
-0.6,18,948.940243
-1.95,23,949.108243
-2.9,10,949.163631
3.6,18,949.293756
-1.7,9,949.35421
1.3,32,949.624012
0.6,26,949.783301
1.5,18,949.914097
-0.9,20,950.439371
-4.3,4,950.465839
1.0,33,950.665789
1.1,12,950.742331
2.0,23,950.877738
4.15,22,953.608857
9.55,40,953.862552
-3.1,12,953.938204
-3.5,6,953.980346
-0.2,14,954.06527
-3.5,17,954.171694
5.1,45,954.49755
-1.3,5,954.534796
-0.4,7,954.601643
-2.3,4,954.640018
5.5,33,954.867217
-1.3,5,954.899671
-3.2,3,954.927058
6.65,36,955.173319
-3.5,6,955.213021
-2.7,10,955.284246
-2.65,8,955.350039
-3.6,7,955.411991
-4.05,22,955.544388
-3.45,6,955.593978
-3.15,3,955.626221
3.2,22,955.78364
7.35,63,956.187312
3.1,22,956.977136
-3.45,6,957.015512
4.3,22,957.185317
-4.4,5,957.218314
1.1,73,960.323215
13.5,34,960.53895
-0.45,27,960.713525
1.8,16,960.813828
-1.6,8,960.873426
-3.3,4,960.896549
-0.45,6,960.95309
-4.3,4,961.004069
25.25,56,961.372583
10.4,41,961.629834
-1.65,9,961.695557
-1.5,7,961.748107
1.95,22,961.909601
5.7,21,962.082995
-0.1,14,962.18541
-4.6,7,962.240294
-1.3,5,962.27098
-4.1,2,962.286452
-0.6,8,962.342297
-0.35,19,962.455922
-2.65,8,962.514804
6.75,18,962.623208
-4.1,2,962.638638
0.05,11,962.701464
-3.6,7,962.754501
-4.1,2,962.769868
-1.75,9,962.826259
5.3,33,963.704508
15.4,50,964.032677
-3.55,7,964.07746
-3.35,5,964.117969
-1.0,14,964.220793
-4.4,5,964.252913
7.7,38,967.052493
-0.85,11,967.115476
16.6,39,967.374119
-3.15,3,967.395536
-2.65,8,967.44927
8.55,28,967.644276
-4.3,4,967.675411
0.0,17,967.799822
-0.4,6,967.846286
1.0,22,967.988404
4.95,24,968.151078
-0.7,8,968.201887
-2.65,8,968.253358
4.7,28,968.437476
-4.4,5,968.468795
0.1,22,968.64323
-4.1,2,968.659109
0.6,16,968.769846
-4.5,6,968.818183
8.35,34,969.032125
-1.2,14,969.124811
4.15,23,969.274242
-0.5,7,969.323329
8.85,27,969.511091
0.5,7,969.561378
1.8,16,970.064619
9.65,38,970.299926
17.0,57,970.70146
6.65,36,973.777534
-2.45,6,973.872256
2.45,42,974.332626
0.65,17,974.488195
-1.8,9,974.571317
4.2,23,974.763387
-0.4,15,974.863542
-1.5,7,974.910851
2.1,12,974.988421
-3.0,12,975.081392
12.7,38,975.326341
-0.65,9,975.379205
-5.0,11,975.460156
-2.35,5,975.496131
-4.1,2,975.512131
-3.05,13,975.602447
-3.35,20,975.737132
0.2,22,975.877639
8.95,25,976.045659
-0.3,38,976.280777
3.15,30,976.505626
4.55,30,977.372996
-1.25,28,977.564237
-0.45,17,977.681379
-2.65,8,977.730761
-3.9,20,977.859798
8.45,42,980.708414
-2.1,15,980.830909
-3.2,3,980.859913
-4.3,4,980.896629
3.55,27,981.093228
-4.1,2,981.109508
-2.65,8,981.161732
-0.55,9,981.223879
-1.4,8,981.286219
20.85,49,981.601263
10.25,23,981.752006
3.45,11,981.821802
-2.15,13,981.914759
-4.4,5,981.951397
1.3,28,982.129956
-4.7,8,982.17772
-1.7,8,982.235467
1.85,14,982.317813
0.95,14,982.406665
9.05,25,982.552547
-2.5,17,982.674193
-0.65,8,982.740062
1.15,11,982.815946
-3.95,11,982.911119
-4.4,5,982.946378
-2.05,22,983.102507
-4.6,7,983.161356
-3.2,3,983.725142
-2.25,14,983.829073
-0.9,12,983.914802
0.35,9,983.976798
1.1,23,984.154432
-3.9,10,984.230414
-2.25,4,984.257661
-2.85,22,984.407192
1.25,10,984.475963
-1.15,14,984.560287
4.75,16,984.674674
3.55,50,987.612696
2.1,11,987.6794
-2.8,9,987.740094
-4.2,3,987.761097
-1.55,7,987.814751
1.3,19,987.931496
0.15,11,988.002656
2.5,27,988.184219
-1.95,12,988.281931
-0.4,6,988.322886
7.15,23,988.494644
1.55,20,988.6396
4.15,32,988.876378
3.7,15,988.985708
4.6,28,989.178211
3.65,18,989.303273
-3.45,6,989.34493
10.15,40,989.665642
2.4,20,989.812852
-2.4,6,989.856463
-3.55,7,990.31368
-4.5,6,990.36978
-4.1,2,990.392896
-0.05,13,990.488597
4.85,14,990.59566
-0.25,26,990.750738
1.2,10,990.820075
3.85,68,991.301127
16.1,47,994.324159
10.65,30,994.518902
-3.75,9,994.583985
0.1,13,994.674465
-2.7,8,994.741893
17.75,50,995.037873
0.6,7,995.090108
4.45,19,995.222749
3.75,27,995.396068
-0.4,16,995.501631
-2.25,4,995.533468
-3.8,20,995.655562
-3.5,16,995.776641
-4.0,13,995.862093
-4.8,9,995.922318
0.25,20,996.063751
-4.1,2,996.080023
-4.7,8,996.135238
-1.75,10,996.223155
10.4,41,997.178849
2.95,16,997.289586
-0.5,7,997.341335
-2.5,6,997.388919
-4.2,3,997.418279
0.95,14,997.51617
-4.1,2,997.531512
3.45,20,997.660124
2.85,14,997.75387
-1.55,7,997.819782
1.0,13,997.908439
-2.55,7,997.961423
6.7,26,998.121464
2.95,13,998.213714
-4.4,5,998.257517
14.25,44,1001.37049
12.0,39,1001.631326
5.35,30,1001.823091
-3.2,3,1001.845861
-2.35,25,1002.001367
13.7,49,1002.335238
1.45,19,1002.461095
-1.35,5,1002.499887
0.4,31,1002.750956
-2.2,4,1002.789
4.0,22,1002.961147
12.3,31,1003.232983
-0.85,10,1003.318112
-4.4,5,1003.355758
14.1,30,1004.168907
3.75,16,1004.286619
-2.1,13,1004.380397
-1.05,12,1004.460098
-3.0,11,1004.545006
5.55,17,1004.666301
4.95,65,1005.129206
-2.15,14,1005.229012
0.45,30,1008.318214
-0.55,8,1008.389953
12.65,39,1008.668898
-2.25,5,1008.702055
-3.15,3,1008.732424
-2.1,13,1008.82655
1.0,12,1008.916625
-3.3,4,1008.955836
3.15,23,1009.122729
-4.05,22,1009.318604
-4.1,2,1009.34206
1.5,28,1009.562852
5.2,22,1009.716952
2.95,24,1009.865204
-2.2,4,1009.899518
-4.1,2,1009.915064
14.9,67,1010.358104
2.05,22,1010.517501
-0.75,10,1011.064004
-0.65,20,1011.19619
6.2,33,1011.432076
2.65,26,1011.649403
-4.1,2,1011.667959
1.9,15,1011.787382
8.7,48,1012.104972
-1.1,12,1012.19609
-3.25,4,1012.231229
-2.45,7,1012.286532
-4.1,2,1012.302677
-2.25,4,1012.330901
-4.2,3,1012.356776
16.35,43,1015.587184
8.35,41,1015.883181
-4.1,2,1015.908806
-2.2,15,1016.023804
-4.1,2,1016.044452
8.6,29,1016.248603
-2.2,13,1016.335612
-0.3,16,1016.446536
2.6,17,1016.564297
-2.85,11,1016.646487
0.75,24,1016.811293
-4.2,3,1016.840914
-3.4,5,1016.883579
1.3,41,1017.156806
-1.55,9,1017.218263
-1.8,9,1017.281123
-4.4,5,1017.313179
0.8,15,1017.419924
-3.15,3,1017.442753
-4.8,9,1017.502728
-2.75,10,1017.57783
29.3,90,1018.979897
-1.25,15,1019.081653
12.65,61,1019.506388
11.1,77,1022.921162
-2.85,10,1022.990705
-2.4,7,1023.040293
15.75,50,1023.381013
-2.15,15,1023.487945
-2.5,16,1023.607813
4.4,24,1023.764345
5.9,19,1023.903386
-4.05,12,1023.991399
14.4,54,1024.374303
-2.05,12,1024.471473
-4.2,3,1024.496584
13.65,58,1025.644237
1.75,16,1025.771077
7.65,28,1025.956462
-3.65,8,1026.011138
5.95,25,1026.180465
9.15,42,1026.478617
-1.0,13,1026.5696
1.9,13,1026.647792
-5.5,16,1026.782231
-1.6,89,1030.225339
-3.6,28,1030.405085
-3.75,9,1030.470308
2.15,54,1030.825664
-1.5,19,1030.942264
-1.35,26,1031.140022
-4.3,14,1031.256385
0.65,16,1031.373697
0.8,14,1031.464488
1.85,14,1031.5721
-4.55,17,1031.707311
-4.6,7,1031.758333
-0.4,7,1031.805208
-3.35,5,1032.982051
-1.8,9,1033.043843
4.35,29,1033.246476
-0.8,10,1033.322608
0.2,30,1033.544134
5.25,20,1033.695227
-4.2,3,1033.727683
-3.4,17,1033.848157
18.0,80,1034.385369
4.85,17,1034.519059
4.25,24,1038.998978
-1.3,25,1039.246529
-2.55,8,1039.307601
-4.15,24,1039.481346
0.7,26,1039.670537
-0.6,8,1039.740642
-3.7,8,1039.802367
-0.2,19,1039.929628
1.4,29,1040.138749
-2.55,7,1040.19671
-3.55,7,1040.251733
8.3,42,1040.530877
9.9,56,1040.89701
-0.7,20,1041.484919
7.8,26,1041.668871
2.35,9,1041.733145
6.85,28,1041.910396
-4.1,2,1041.929393
-3.55,7,1041.982535
5.05,24,1042.151634
0.25,10,1042.231239
6.5,29,1042.453617
-0.05,13,1042.537885
2.1,22,1042.690936
-0.45,27,1042.88996
-4.3,14,1043.009676
3.95,24,1046.0052
-2.55,7,1046.063766
-4.3,4,1046.092105
6.5,20,1046.252924
13.15,55,1046.641163
-0.95,23,1046.81622
-3.5,6,1046.864343
-0.5,8,1046.923453
-4.4,5,1046.968974
-0.65,8,1047.018759
6.4,32,1047.238528
9.85,37,1047.493687
-1.25,25,1047.664459
-3.85,10,1047.732809
-4.1,2,1047.749893
2.15,11,1048.396767
4.05,13,1048.484013
-4.2,3,1048.512233
-3.15,3,1048.542541
-1.6,18,1048.667011
1.1,32,1048.911246
-3.05,12,1049.001772
4.7,36,1049.233863
2.4,9,1049.295261
-2.3,4,1049.332524
-4.1,2,1049.352058
12.75,28,1049.536874
-0.4,6,1049.580518
12.1,46,1049.901861
-4.5,16,1050.016416
9.0,33,1053.022593
0.45,8,1053.084064
-4.1,2,1053.106373
3.35,19,1053.252395
0.05,12,1053.348014
-1.35,5,1053.38501
-3.3,4,1053.425487
0.6,27,1053.619017
-4.1,2,1053.636182
-4.2,3,1053.664507
-2.3,15,1053.773195
-0.4,16,1053.883818
-4.2,3,1053.904863
-1.3,16,1054.017475
1.0,15,1054.10622
0.85,15,1054.213177
0.0,12,1054.305116
-0.55,8,1054.361659
-3.55,7,1054.40732
-4.0,11,1054.492281
-4.3,4,1054.519327
2.6,17,1054.661933
-4.4,5,1054.700566
3.9,14,1055.424968
-4.5,6,1055.467113
19.5,54,1055.882984
-0.2,15,1055.996507
6.55,40,1056.310757
-4.4,5,1056.352253
5.7,27,1056.566582
-0.05,13,1056.65296
-4.1,2,1056.681849
0.0,16,1056.803635
6.3,46,1057.162097
1.95,14,1057.261431
